village_id,village,district,province,population,watershed,forest_loss
1601080046,SANTA CLOTILDE,PUNCHANA,MAYNAS,239,Cuenca Nanay,128.86612374999999
1601080034,PICURO YACU,PUNCHANA,MAYNAS,354,Cuenca Nanay,142.73238625
1601080007,AGRARIO DE SHIMBILLO,PUNCHANA,MAYNAS,33,Cuenca Nanay,49.28992375
1601080003,NUEVA YORK,PUNCHANA,MAYNAS,108,Cuenca Nanay,24.4377375
1601080004,ALFONSO UGARTE,PUNCHANA,MAYNAS,19,Cuenca Nanay,12.8814325
1601080009,ALFONSO UGARTE I ZONA,PUNCHANA,MAYNAS,25,Cuenca Nanay,25.93509
1601080011,PUERTO ALICIA,PUNCHANA,MAYNAS,89,Cuenca Nanay,47.10006375
1601080014,UNION FAMILIAR,PUNCHANA,MAYNAS,54,Cuenca Nanay,47.22052
1601080023,SAN JUAN DE POLIS,PUNCHANA,MAYNAS,216,Cuenca Nanay,36.9910225
1601080024,8 DE SETIEMBRE,PUNCHANA,MAYNAS,62,Cuenca Nanay,32.97970625
1601080030,NUEVO PARAISO,PUNCHANA,MAYNAS,57,Cuenca Nanay,18.06959625
1601080040,FLOR DE AGOSTO,PUNCHANA,MAYNAS,41,Cuenca Nanay,70.9260275
1601080042,BARRIO ANTONIO SCAVINO,PUNCHANA,MAYNAS,87,Cuenca Nanay,128.101405
1601080044,SAN FERNANDO,PUNCHANA,MAYNAS,112,Cuenca Nanay,97.30646750000001
1601080043,NUEVO SAN ANTONIO,PUNCHANA,MAYNAS,61,Cuenca Nanay,77.00065625
1601080045,PROGRESO II ZONA,PUNCHANA,MAYNAS,38,Cuenca Nanay,78.04566374999999
1601080052,NUEVA PRIMAVERA,PUNCHANA,MAYNAS,45,Cuenca Nanay,62.39579
1601080051,FRAY MARTIN,PUNCHANA,MAYNAS,53,Cuenca Nanay,65.7118375
1601080050,PORVENIR,PUNCHANA,MAYNAS,106,Cuenca Nanay,103.66554749999999
1601080054,LUPUNILLO,PUNCHANA,MAYNAS,97,Cuenca Nanay,99.25767
1601090032,ESPERANZA,PUTUMAYO,PUTUMAYO,108,Cuenca Putumayo,6.989471249999999
1601140013,SANTA TERESITA,TENIENTE MANUEL CLAVERO,PUTUMAYO,121,Cuenca Putumayo,31.01384875
1601140015,PUERTO VELIZ,TENIENTE MANUEL CLAVERO,PUTUMAYO,96,Cuenca Putumayo,20.46348375
1601140017,PUERTO ARGELIA,TENIENTE MANUEL CLAVERO,PUTUMAYO,74,Cuenca Putumayo,24.02977375
1601140021,SANTA RITA,TENIENTE MANUEL CLAVERO,PUTUMAYO,71,Cuenca Putumayo,13.26739125
1601140020,NUEVO BELEN,TENIENTE MANUEL CLAVERO,PUTUMAYO,84,Cuenca Putumayo,11.78764875
1601140035,YABUYANOS,TENIENTE MANUEL CLAVERO,PUTUMAYO,51,Cuenca Putumayo,7.1742925
1601140019,MASHUNTA,TENIENTE MANUEL CLAVERO,PUTUMAYO,108,Cuenca Putumayo,15.765427500000001
1601140032,NUEVA FLORIDA,TENIENTE MANUEL CLAVERO,PUTUMAYO,48,Cuenca Putumayo,4.5584125
1601140006,TRES FRONTERAS,TENIENTE MANUEL CLAVERO,PUTUMAYO,261,Cuenca Putumayo,14.759948750000001
1601090001,SAN ANTONIO DEL ESTRECHO,PUTUMAYO,PUTUMAYO,2902,Cuenca Putumayo,44.8975925
1601090021,PUERTO AURORA,PUTUMAYO,PUTUMAYO,90,Cuenca Putumayo,10.2029
1601090060,PUERTO ELVIRA,PUTUMAYO,PUTUMAYO,43,Cuenca Putumayo,5.72757625
1601090017,BAGAZAN,PUTUMAYO,PUTUMAYO,16,Cuenca Putumayo,5.9136375
1601090016,ROCA FUERTE,PUTUMAYO,PUTUMAYO,122,Cuenca Putumayo,9.18798625
1601140029,URCO MIRANO,TENIENTE MANUEL CLAVERO,PUTUMAYO,110,Cuenca Putumayo,32.27390375
1601140022,NUEVA ANGUSILLA,TENIENTE MANUEL CLAVERO,PUTUMAYO,340,Cuenca Putumayo,21.88450125
1601140001,SOPLIN VARGAS,TENIENTE MANUEL CLAVERO,PUTUMAYO,467,Cuenca Putumayo,41.7012175
1601140023,SAN MARTIN,TENIENTE MANUEL CLAVERO,PUTUMAYO,74,Cuenca Putumayo,20.428247499999998
1601090003,SANTA MERCEDES,PUTUMAYO,PUTUMAYO,308,Cuenca Putumayo,11.64314875
1601090009,PUERTO LIMON,PUTUMAYO,PUTUMAYO,26,Cuenca Putumayo,16.852345000000003
1601090007,PUERTO SOLEDAD,PUTUMAYO,PUTUMAYO,55,Cuenca Putumayo,15.37759625
1601090010,ER+,PUTUMAYO,PUTUMAYO,57,Cuenca Putumayo,8.7561675
1601090014,SANTA LUCIA,PUTUMAYO,PUTUMAYO,27,Cuenca Putumayo,15.7815325
1601090015,FLOR DE AGOSTO,PUTUMAYO,PUTUMAYO,77,Cuenca Putumayo,14.552472499999999
1601090012,PUERTO ALEGRE,PUTUMAYO,PUTUMAYO,20,Cuenca Putumayo,9.99961125
1601090022,SAN PABLO DE TOTOYA,PUTUMAYO,PUTUMAYO,32,Cuenca Putumayo,2.8801375
1601090025,NUEVO PORVENIR,PUTUMAYO,PUTUMAYO,81,Cuenca Putumayo,7.05888375
1601090028,PUERTO MILAGROS,PUTUMAYO,PUTUMAYO,44,Cuenca Putumayo,11.097307500000001
1601090030,SAN PEDRO,PUTUMAYO,PUTUMAYO,45,Cuenca Putumayo,6.656835
1601090033,LA FLORIDA,PUTUMAYO,PUTUMAYO,43,Cuenca Putumayo,6.1640775
1601090034,SIETE DE AGOSTO,PUTUMAYO,PUTUMAYO,29,Cuenca Putumayo,2.432
1601090037,PUERTO FRANCO,PUTUMAYO,PUTUMAYO,100,Cuenca Putumayo,8.56870625
1601090039,BETANIA,PUTUMAYO,PUTUMAYO,15,Cuenca Putumayo,5.7402825
1601090042,CURINGA,PUTUMAYO,PUTUMAYO,58,Cuenca Putumayo,1.46445125
1601090046,HUAPAPA,PUTUMAYO,PUTUMAYO,213,Cuenca Putumayo,4.39280625
1601090045,TRES ESQUINAS,PUTUMAYO,PUTUMAYO,31,Cuenca Putumayo,6.493657499999999
1601090048,SANTA ROSA DE CAUCHILLO,PUTUMAYO,PUTUMAYO,68,Cuenca Putumayo,9.3648125
1601090066,NUEVO PERU,PUTUMAYO,PUTUMAYO,63,Cuenca Putumayo,5.24829625
1601090080,REMANSO,PUTUMAYO,PUTUMAYO,199,Cuenca Putumayo,8.32259625
1601090089,EL ALAMO,PUTUMAYO,PUTUMAYO,208,Cuenca Putumayo,7.85790125
1601090093,MIRAFLORES,PUTUMAYO,PUTUMAYO,14,Cuenca Putumayo,35.56765875
1601070003,RUMI TUNI,NAPO,MAYNAS,248,Cuenca Napo,27.333008749999998
1601070007,PUERTO AURORA,NAPO,MAYNAS,129,Cuenca Napo,24.520976249999997
1601070005,PUCAYACU,NAPO,MAYNAS,198,Cuenca Napo,28.57072375
1601070084,MONTE VERDE,NAPO,MAYNAS,115,Cuenca Napo,20.18319875
1601070026,NUEVO DEFENSOR,NAPO,MAYNAS,93,Cuenca Napo,35.271855
1601070022,SAN RAFAEL,NAPO,MAYNAS,189,Cuenca Napo,27.83588375
1601070018,MUCHA VISTA,NAPO,MAYNAS,59,Cuenca Napo,3.17553
1601070020,SANTA MARIA,NAPO,MAYNAS,183,Cuenca Napo,16.5335675
1601070017,NUEVA YARINA  DEL NAPO,NAPO,MAYNAS,104,Cuenca Napo,8.36278375
1601070015,SOLEDAD,NAPO,MAYNAS,176,Cuenca Napo,8.1833425
1601070025,COPAL URCO,NAPO,MAYNAS,404,Cuenca Napo,30.10057125
1601070001,SANTA CLOTILDE,NAPO,MAYNAS,2685,Cuenca Napo,76.110285
1601070016,NUEVO TIPISHCA,NAPO,MAYNAS,90,Cuenca Napo,13.120053749999999
1601070047,LAGARTO COCHA,NAPO,MAYNAS,386,Cuenca Napo,42.628585
1601070055,SAN LUIS TACSHA CURARAY,NAPO,MAYNAS,1109,Cuenca Napo,50.66657375
1601060002,NUEVO SAN JUAN,MAZAN,MAYNAS,170,Cuenca Napo,31.43879625
1601060003,COPALILLO,MAZAN,MAYNAS,60,Cuenca Napo,31.14572125
1601060006,ORO BLANCO,MAZAN,MAYNAS,179,Cuenca Napo,31.978735000000004
1601070065,ESPERANZA,NAPO,MAYNAS,130,Cuenca Napo,58.738294999999994
1601060041,BELLO HORIZONTE,MAZAN,MAYNAS,230,Cuenca Napo,41.0649375
1601060022,SANTA MARTHA,MAZAN,MAYNAS,97,Cuenca Napo,23.82170625
1601060054,SAN PEDRO DE CAYAPOZA,MAZAN,MAYNAS,91,Cuenca Napo,48.59184125
1601060057,NUEVO FLAUTERIO,MAZAN,MAYNAS,26,Cuenca Napo,31.31753875
1601060049,SALVADOR,MAZAN,MAYNAS,334,Cuenca Napo,66.67539000000001
1601060072,NUEVA JERUSALEN,MAZAN,MAYNAS,55,Cuenca Napo,58.17637
1601060040,BAGAZAN,MAZAN,MAYNAS,223,Cuenca Napo,32.224245
1601060012,LLACHAPA,MAZAN,MAYNAS,218,Cuenca Napo,55.51321875000001
1601060024,JUVENTUD YARINA,MAZAN,MAYNAS,52,Cuenca Napo,38.69358375
1601060015,PUINAHUA,MAZAN,MAYNAS,188,Cuenca Napo,36.16379
1601070037,NUEVO SAN JOSE,NAPO,MAYNAS,91,Cuenca Napo,68.88168125
1601070039,FORTALEZA,NAPO,MAYNAS,175,Cuenca Napo,49.60339875
1601070041,SAN LORENZO,NAPO,MAYNAS,200,Cuenca Napo,40.119468749999996
1601070044,SAN JUAN DE YANAYACU,NAPO,MAYNAS,101,Cuenca Napo,33.95929375
1601070046,PUERTO ALEGRE,NAPO,MAYNAS,152,Cuenca Napo,49.59335625
1601070051,PUCA BARRANCA,NAPO,MAYNAS,208,Cuenca Napo,31.20261375
1601070053,CRUZ DE PLATA,NAPO,MAYNAS,126,Cuenca Napo,23.4337625
1601070052,NUEVA ARGELIA,NAPO,MAYNAS,70,Cuenca Napo,18.59694
1601070058,SANTA ROSA,NAPO,MAYNAS,39,Cuenca Napo,36.00101625
1601070057,SANTA TERESA,NAPO,MAYNAS,205,Cuenca Napo,42.8213075
1601070056,SANTA MARIA DE LORETO,NAPO,MAYNAS,185,Cuenca Napo,48.9505775
1601070076,VENCEDORES DE VISTA ALEGR,NAPO,MAYNAS,80,Cuenca Napo,18.747315
1601070063,SAN FELIPE,NAPO,MAYNAS,230,Cuenca Napo,19.92860125
1601070064,PALETA,NAPO,MAYNAS,131,Cuenca Napo,44.870431249999996
1601070066,NEGRO URCO,NAPO,MAYNAS,263,Cuenca Napo,53.97842125
1601070067,LIBERTAD DE CURARAY,NAPO,MAYNAS,292,Cuenca Napo,15.748504999999998
1601070068,NUEVA ANTIOQUIA,NAPO,MAYNAS,106,Cuenca Napo,21.512504999999997
1601070069,NUEVA UNION,NAPO,MAYNAS,58,Cuenca Napo,18.061787499999998
1601070074,NUEVA LIBERTAD,NAPO,MAYNAS,87,Cuenca Napo,34.523095
1601070073,TUTA TIPISHCO,NAPO,MAYNAS,287,Cuenca Napo,26.678134999999997
1601070038,NUEVO SAN ANTONIO DE LANC,NAPO,MAYNAS,54,Cuenca Napo,17.13824625
1601070033,DIAMANTE AZUL,NAPO,MAYNAS,319,Cuenca Napo,24.60847
1601070013,NUEVO LIBERTADOR,NAPO,MAYNAS,68,Cuenca Napo,19.517356250000002
1601070061,VENCEDORES DE ZAPOTE,NAPO,MAYNAS,90,Cuenca Napo,9.622235
1601070072,NUEVO SAN ROMAN,NAPO,MAYNAS,140,Cuenca Napo,26.930757500000002
1601070059,NUEVA CHAMBIRA,NAPO,MAYNAS,56,Cuenca Napo,21.18327375
1601070049,MORON ISLA,NAPO,MAYNAS,145,Cuenca Napo,18.31731
1601070045,PUERTO ARICA,NAPO,MAYNAS,78,Cuenca Napo,33.10774
1601070040,HUIRIRIMA,NAPO,MAYNAS,172,Cuenca Napo,45.27433875
1601070075,CERRO DE PASCO,NAPO,MAYNAS,62,Cuenca Napo,18.965071249999998
1601070083,BANDEJA ISLA,NAPO,MAYNAS,103,Cuenca Napo,16.0491675
1601070087,JUAN PABLO II,NAPO,MAYNAS,38,Cuenca Napo,72.36753625
1601070086,NUEVO ALMENDRA,NAPO,MAYNAS,24,Cuenca Napo,25.874744999999997
1601100026,PUERTO ESTRELLA,TORRES CAUSANA,MAYNAS,18,Cuenca Napo,6.0498025
1601100006,ESTIRON,TORRES CAUSANA,MAYNAS,81,Cuenca Napo,7.331785
1601100007,GUAJOYA,TORRES CAUSANA,MAYNAS,131,Cuenca Napo,15.026290000000001
1601100011,TUPAC AMARU,TORRES CAUSANA,MAYNAS,99,Cuenca Napo,14.084587500000001
1601100024,CEDRO ISLA,TORRES CAUSANA,MAYNAS,39,Cuenca Napo,11.357896250000001
1601100003,SAN JUAN DE MIRAFLORES,TORRES CAUSANA,MAYNAS,158,Cuenca Napo,9.47537875
1601100017,CAMUNGUY,TORRES CAUSANA,MAYNAS,121,Cuenca Napo,32.677426249999996
1601100015,HUMANDI,TORRES CAUSANA,MAYNAS,173,Cuenca Napo,20.98744125
1601100018,SAMUNA BULA,TORRES CAUSANA,MAYNAS,268,Cuenca Napo,24.1664575
1601100020,PAULA COCHA,TORRES CAUSANA,MAYNAS,102,Cuenca Napo,40.7659275
1601060070,TRIUNFO CENTRO VARADERILL,MAZAN,MAYNAS,45,Cuenca Napo,101.6396375
1601100005,VENCEDORES,TORRES CAUSANA,MAYNAS,143,Cuenca Napo,19.253719999999998
1601100004,TORRES CAUSANA,TORRES CAUSANA,MAYNAS,231,Cuenca Napo,17.91297125
1601100013,CHINGANA,TORRES CAUSANA,MAYNAS,79,Cuenca Napo,13.867486249999999
1601100014,SANTA MARIA DE ANGOTERO,TORRES CAUSANA,MAYNAS,307,Cuenca Napo,23.7533175
1601100016,ANGOTEROS,TORRES CAUSANA,MAYNAS,759,Cuenca Napo,45.73825125
1601100021,CAMPO SERIO,TORRES CAUSANA,MAYNAS,289,Cuenca Napo,49.37648
1601100023,PUERTO ELVIRA,TORRES CAUSANA,MAYNAS,320,Cuenca Napo,17.56755625
1601070009,FLOR DE COCO,NAPO,MAYNAS,65,Cuenca Napo,14.460438750000002
1601070008,BUENA VISTA,NAPO,MAYNAS,338,Cuenca Napo,30.41116
1601070004,SHAPAJAL,NAPO,MAYNAS,77,Cuenca Napo,22.05444125
1601070010,BOLIVAR,NAPO,MAYNAS,63,Cuenca Napo,7.231341249999999
1601070002,SUNU LLACTA,NAPO,MAYNAS,80,Cuenca Napo,29.0848325
1601060011,NUEVO CANTON,MAZAN,MAYNAS,118,Cuenca Napo,34.90365875
1601070006,SAN CARLOS,NAPO,MAYNAS,269,Cuenca Napo,26.80143875
1601070012,SANTA ELENA,NAPO,MAYNAS,120,Cuenca Napo,22.40280625
1601060008,SAN FRANCISCO DE BUEN PAS,MAZAN,MAYNAS,81,Cuenca Napo,62.16008375
1601070035,NUEVO SAN PEDRO,NAPO,MAYNAS,140,Cuenca Napo,38.2338425
1601050001,FRANCISCO DE ORELLANA,LAS AMAZONAS,MAYNAS,924,Cuenca Napo,41.8603975
1601060001,MAZAN,MAZAN,MAYNAS,3626,Cuenca Napo,117.9803575
1601070030,PATRIA NUEVA,NAPO,MAYNAS,118,Cuenca Napo,13.36618875
1601070023,SUMAC ALLPA,NAPO,MAYNAS,269,Cuenca Napo,19.29582875
1601100022,INGANO LLACTA,TORRES CAUSANA,MAYNAS,157,Cuenca Napo,16.56184875
1601100008,URPI ISLA,TORRES CAUSANA,MAYNAS,98,Cuenca Napo,8.4745225
1601100010,YARINA LLACTA,TORRES CAUSANA,MAYNAS,186,Cuenca Napo,18.712835
1601100019,AUSHIRI,TORRES CAUSANA,MAYNAS,222,Cuenca Napo,47.5606175
1601060023,YURAC YACU,MAZAN,MAYNAS,196,Cuenca Napo,60.3162375
1601060026,JUANCHO PLAYA,MAZAN,MAYNAS,192,Cuenca Napo,48.01576875
1601070054,BERLIN,NAPO,MAYNAS,89,Cuenca Napo,31.718162500000002
1601070071,NUEVA FLORESTA,NAPO,MAYNAS,60,Cuenca Napo,20.17066375
1601070070,SAN FRANCISCO DE PINSHA,NAPO,MAYNAS,69,Cuenca Napo,18.08556375
1601060037,MIRAFLORES,MAZAN,MAYNAS,128,Cuenca Napo,24.75227125
1601070034,SARGENTO LORES,NAPO,MAYNAS,205,Cuenca Napo,67.00221875
1601070024,COPAL YACU,NAPO,MAYNAS,113,Cuenca Napo,29.448592499999997
1601070079,SANTA VICTORIA,NAPO,MAYNAS,70,Cuenca Napo,38.9246425
1601070031,SAN JORGE,NAPO,MAYNAS,296,Cuenca Napo,35.120622499999996
1601070028,RANGO ISLA,NAPO,MAYNAS,133,Cuenca Napo,31.62582375
1601070042,SANTA ELISA,NAPO,MAYNAS,6,Cuenca Napo,27.3753625
1601070048,NINAYACU,NAPO,MAYNAS,252,Cuenca Napo,39.630908749999996
1601070050,NUEVA VIDA,NAPO,MAYNAS,36,Cuenca Napo,11.01544875
1601070062,PUERTO HUAMAN,NAPO,MAYNAS,43,Cuenca Napo,9.110405
1601060033,URCO MIRA_O,MAZAN,MAYNAS,318,Cuenca Napo,36.12050625
1601050011,NUEVO PROGRESO,LAS AMAZONAS,MAYNAS,74,Cuenca Napo,22.61646
1601060021,HUAMAN URCO,MAZAN,MAYNAS,351,Cuenca Napo,55.096815
1601060029,MANGUA,MAZAN,MAYNAS,239,Cuenca Napo,59.899091250000005
1601060027,SAN PEDRO DE MANGUA,MAZAN,MAYNAS,237,Cuenca Napo,54.832528749999994
1601050012,CANADA,LAS AMAZONAS,MAYNAS,75,Cuenca Napo,28.80010375
1601050008,ATUN COCHA,LAS AMAZONAS,MAYNAS,118,Cuenca Napo,23.74556875
1601050003,HUANANA,LAS AMAZONAS,MAYNAS,90,Cuenca Napo,18.200867499999998
1601060035,GAMITANA COCHA,MAZAN,MAYNAS,107,Cuenca Napo,21.85304875
1601060044,VISTO BUENO,MAZAN,MAYNAS,56,Cuenca Napo,18.32000125
1601060056,LIBERTAD,MAZAN,MAYNAS,224,Cuenca Napo,47.22195125
1601060062,SANTA CRUZ,MAZAN,MAYNAS,319,Cuenca Napo,86.03570375000001
1601060067,14 DE JULIO,MAZAN,MAYNAS,127,Cuenca Napo,109.11946750000001
1601060066,PUERTO ALEGRE,MAZAN,MAYNAS,320,Cuenca Napo,114.30880125
1601060065,SAN JOSE,MAZAN,MAYNAS,232,Cuenca Napo,109.9085
1601100002,SEGUNDO SAN JUAN,TORRES CAUSANA,MAYNAS,15,Cuenca Napo,12.51847
1601050015,FRANCIA,LAS AMAZONAS,MAYNAS,6,Cuenca Napo,37.27682875
1601050010,AGUAS NEGRAS,LAS AMAZONAS,MAYNAS,5,Cuenca Napo,32.33797625
1601050016,IRLANDA,LAS AMAZONAS,MAYNAS,124,Cuenca Napo,29.32164875
1601050004,SAN ALEJANDRO,LAS AMAZONAS,MAYNAS,173,Cuenca Napo,9.35014125
1601050014,NUEVO TRIUNFO,LAS AMAZONAS,MAYNAS,66,Cuenca Napo,39.39648375
1601060039,28 DE OCTUBRE,MAZAN,MAYNAS,59,Cuenca Napo,16.79387625
1601060059,CENTRO UNION PARAISO,MAZAN,MAYNAS,111,Cuenca Napo,106.06210875
1601060025,LEON ISLA,MAZAN,MAYNAS,85,Cuenca Napo,35.15026125
1601060031,NU_EZ COCHA,MAZAN,MAYNAS,262,Cuenca Napo,34.98962
1601060052,PETRONA ISLA,MAZAN,MAYNAS,124,Cuenca Napo,120.86048124999999
1601060017,SANTA LUCIA,MAZAN,MAYNAS,81,Cuenca Napo,64.23572625
1601060014,YARINA ISLA,MAZAN,MAYNAS,145,Cuenca Napo,40.523597499999994
1601060019,22 DE NOVIEMBRE,MAZAN,MAYNAS,57,Cuenca Napo,71.91698875
1601050074,17 DE JUNIO,MAZAN,MAYNAS,84,Cuenca Napo,42.3787125
1601060038,CHISPA DE ORO,MAZAN,MAYNAS,47,Cuenca Napo,21.4441925
1601060032,LAGO YURAC YACU,MAZAN,MAYNAS,160,Cuenca Napo,19.121605
1601060048,PUNTA ARENA,MAZAN,MAYNAS,21,Cuenca Napo,117.25288375000001
1601060051,ISRAEL,MAZAN,MAYNAS,39,Cuenca Napo,97.43676125
1601060004,PUERTO ABEJA,MAZAN,MAYNAS,110,Cuenca Napo,30.10258
1601060005,NUEVO IQUITOS,MAZAN,MAYNAS,45,Cuenca Napo,0.90380875
1601060007,NUEVO TRIUNFO,MAZAN,MAYNAS,36,Cuenca Napo,35.43816
1601060009,SUCUSARI,MAZAN,MAYNAS,79,Cuenca Napo,33.5699575
1601060010,SARA ISLA,MAZAN,MAYNAS,203,Cuenca Napo,60.465188749999996
1601060013,SAN JUAN DE FLORESTA,MAZAN,MAYNAS,96,Cuenca Napo,34.5219225
1601060020,SANTA ROSA,MAZAN,MAYNAS,172,Cuenca Napo,70.6278825
1601060018,ISLA TAMANCO,MAZAN,MAYNAS,189,Cuenca Napo,65.7735225
1601060028,CENTRO UNIDO,MAZAN,MAYNAS,128,Cuenca Napo,55.132448749999995
1601060036,NUEVO HORIZONTE,MAZAN,MAYNAS,61,Cuenca Napo,38.05694125
1601060034,NUEVO PORVENIR,MAZAN,MAYNAS,66,Cuenca Napo,23.535975
1601060042,AUCA POZA,MAZAN,MAYNAS,75,Cuenca Napo,42.71934
1601060046,JOSE ABELARDO QUI_ONEZ,MAZAN,MAYNAS,41,Cuenca Napo,38.66664
1601060045,FLOR DE AGOSTO,MAZAN,MAYNAS,93,Cuenca Napo,31.588612500000004
1601060053,8 DE OCTUBRE,MAZAN,MAYNAS,79,Cuenca Napo,62.59485
1601060050,SAN ANTONIO DE ZAMBRANO,MAZAN,MAYNAS,100,Cuenca Napo,56.62168749999999
1601060061,NUEVO VARADERILLO,MAZAN,MAYNAS,43,Cuenca Napo,87.5553175
1601060058,PINTU LLACTA,MAZAN,MAYNAS,63,Cuenca Napo,59.886728749999996
1601060063,BUENA VISTA,MAZAN,MAYNAS,34,Cuenca Napo,96.1489225
1601060064,SE_OR DE LOS MILAGROS,MAZAN,MAYNAS,98,Cuenca Napo,111.80211874999999
1601060076,NUEVO ORIENTE,MAZAN,MAYNAS,132,Cuenca Napo,59.267911250000004
1601060078,PUERTO OBRERO,MAZAN,MAYNAS,87,Cuenca Napo,21.05988
1603030018,SAN JUAN DE PAVAYACU,TIGRE,LORETO,423,Cuenca Tigre,57.229631250000004
1603030016,NUEVA JERUSALEN,TIGRE,LORETO,68,Cuenca Tigre,10.4875975
1603030017,SANTA ELENA,TIGRE,LORETO,199,Cuenca Tigre,16.653681249999998
1603030014,SANTA CLARA DE YARINAL,TIGRE,LORETO,85,Cuenca Tigre,48.962262499999994
1603030007,VISTA ALEGRE,TIGRE,LORETO,166,Cuenca Tigre,41.2349625
1603030009,LAMAS TIPISHCA,TIGRE,LORETO,17,Cuenca Tigre,31.05280875
1603030012,28 DE JULIO,TIGRE,LORETO,401,Cuenca Tigre,59.58882125
1603030013,ALFONSO UGARTE,TIGRE,LORETO,99,Cuenca Tigre,68.4078
1603030005,NUEVO CANAAN,TIGRE,LORETO,139,Cuenca Tigre,10.47937125
1603030002,12 DE OCTUBRE,TIGRE,LORETO,452,Cuenca Tigre,64.6643225
1603030003,MARSELLA,TIGRE,LORETO,106,Cuenca Tigre,25.406132500000002
1603030019,25 DE DICIEMBRE,TIGRE,LORETO,62,Cuenca Tigre,72.14482
1603030011,PAMPA HERMOSA,TIGRE,LORETO,25,Cuenca Tigre,7.332990000000001
1603030004,ANDRES AVELINO CACERES,TIGRE,LORETO,46,Cuenca Tigre,46.2033475
1603030006,SAN JUAN DE BARTRA,TIGRE,LORETO,118,Cuenca Tigre,35.77494875
1603030008,TENIENTE RUIZ,TIGRE,LORETO,23,Cuenca Tigre,6.46275375
1603030010,PAICHE PLAYA,TIGRE,LORETO,61,Cuenca Tigre,22.5552025
1603030041,NUEVO REMANENTE,TIGRE,LORETO,84,Cuenca Tigre,27.371016250000004
1603030044,SANTA FE,TIGRE,LORETO,52,Cuenca Tigre,65.05234625
1603030047,NUEVO RETIRO,TIGRE,LORETO,69,Cuenca Tigre,43.73954125
1603040023,SANTA ELENA,TROMPETEROS,LORETO,186,Cuenca Tigre,50.621607499999996
1603040019,SANTA ISABEL DE COPAL,TROMPETEROS,LORETO,146,Cuenca Tigre,13.572121249999999
1603040017,PERUANITO,TROMPETEROS,LORETO,75,Cuenca Tigre,24.430632499999998
1603040011,SION,TROMPETEROS,LORETO,34,Cuenca Tigre,40.4789925
1603040022,NUEVO PORVENIR,TROMPETEROS,LORETO,73,Cuenca Tigre,21.5177275
1603040024,SAN JUAN DE TROMPETEROS,TROMPETEROS,LORETO,209,Cuenca Tigre,50.224036250000005
1603040036,NVO PARAISO,TROMPETEROS,LORETO,43,Cuenca Tigre,5.66116625
1603040034,SAN CRISTOBAL,TROMPETEROS,LORETO,19,Cuenca Tigre,50.6325775
1603040029,SAN JORGE,TROMPETEROS,LORETO,18,Cuenca Tigre,41.2663225
1603040039,NUEVO TRIUNFO,TROMPETEROS,LORETO,86,Cuenca Tigre,8.009991249999999
1603040032,SAN JOSE DE PORVENIR,TROMPETEROS,LORETO,60,Cuenca Tigre,16.78119875
1603040020,COPAL,TROMPETEROS,LORETO,106,Cuenca Tigre,17.934195
1603040018,NVA. VIDA,TROMPETEROS,LORETO,32,Cuenca Tigre,12.75779875
1603040016,PUCACURO,TROMPETEROS,LORETO,485,Cuenca Tigre,30.3522525
1603040015,DOS DE MAYO,TROMPETEROS,LORETO,32,Cuenca Tigre,7.41953125
1603040014,SAN RAMON,TROMPETEROS,LORETO,34,Cuenca Tigre,7.998715000000001
1603040013,SAN JOSE DE NUEVA ESPERAN,TROMPETEROS,LORETO,124,Cuenca Tigre,15.09949125
1603040010,SANTA ROSA,TROMPETEROS,LORETO,108,Cuenca Tigre,9.89971
1603040012,BELEN DE PLANTANAYACU,TROMPETEROS,LORETO,114,Cuenca Tigre,41.833330000000004
1603040009,NUEVA VALENCIA,TROMPETEROS,LORETO,80,Cuenca Tigre,19.53144
1603040008,PIJUAYAL,TROMPETEROS,LORETO,61,Cuenca Tigre,16.535975
1603040007,PAMPA HERMOSA,TROMPETEROS,LORETO,355,Cuenca Tigre,75.41664999999999
1603040006,SAUKI,TROMPETEROS,LORETO,84,Cuenca Tigre,77.4761
1603040005,ANTIOQUIA,TROMPETEROS,LORETO,81,Cuenca Tigre,26.897634999999998
1603040002,JOSE OLAYA,TROMPETEROS,LORETO,127,Cuenca Tigre,25.9488475
1603030029,7 DE MARZO,TIGRE,LORETO,48,Cuenca Tigre,44.759133750000004
1603030032,HUACACHINA,TIGRE,LORETO,244,Cuenca Tigre,24.8118725
1603030040,MONTE VERDE,TIGRE,LORETO,141,Cuenca Tigre,8.18850625
1603030038,BELLAVISTA,TIGRE,LORETO,264,Cuenca Tigre,35.008323749999995
1603040031,PROVIDENCIA,TIGRE,LORETO,309,Cuenca Tigre,45.19353625
1603010017,28 DE JULIO,NAUTA,LORETO,50,Cuenca Tigre,11.21249875
1603010020,EL CERRO,NAUTA,LORETO,111,Cuenca Tigre,10.04602875
1603010022,NUEVA CONQUISTA,NAUTA,LORETO,46,Cuenca Tigre,6.012876250000001
1603010021,NUEVA UNION,NAUTA,LORETO,78,Cuenca Tigre,3.32337875
1603010025,NUEVA YORK,NAUTA,LORETO,555,Cuenca Tigre,8.48979375
1603010016,SANTA EMILIA,NAUTA,LORETO,180,Cuenca Tigre,10.19608625
1603010032,MIRAFLORES,NAUTA,LORETO,328,Cuenca Tigre,71.4303575
1603010015,VICTOR RAUL,NAUTA,LORETO,45,Cuenca Tigre,11.152956249999999
