province,district,village,ccpp_id,population,river_name,hydro_name_ana,hydro_name_l6,hydro_name_l7,adef
DATEM DEL MARA_ON,PASTAZA,CASPACOCHA,1607050129,8,Rio Chapuli,Cuenca Pastaza,Hydro11,Hydro61,2.68003419
DATEM DEL MARA_ON,PASTAZA,DOMINGO COCHA,1607050124,21,Rio Chapuli,Cuenca Pastaza,Hydro11,Hydro61,2.30613695
DATEM DEL MARA_ON,PASTAZA,PUERTO BARRANQUILLO,1607050068,56,Rio Chapuli,Cuenca Pastaza,Hydro11,Hydro61,1.88571613
DATEM DEL MARA_ON,PASTAZA,MUSAKARUSHA,1607050078,71,Rio Rumachi,Cuenca Pastaza,Hydro11,Hydro61,0.13636404
DATEM DEL MARA_ON,MORONA,CABALLITO,1607040024,121,Rio Morona,Cuenca Morona,Hydro13,Hydro65,1.40231847
DATEM DEL MARA_ON,MORONA,SANCHEZ CERRO,1607040021,42,Rio Morona,Cuenca Morona,Hydro13,Hydro65,0.4353822
DATEM DEL MARA_ON,MORONA,MAYURIAGA,1607040035,193,Rio Mayuriaga,Cuenca Morona,Hydro13,Hydro65,1.70526212
DATEM DEL MARA_ON,MORONA,TIERRA BLANCA,1607040037,35,Rio Morona,Cuenca Morona,Hydro13,Hydro65,2.40083768
DATEM DEL MARA_ON,MORONA,PATRIA NUEVA,1607040034,32,Rio Morona,Cuenca Morona,Hydro13,Hydro65,0.6583553600000001
DATEM DEL MARA_ON,MORONA,PANGUANITA,1607040027,59,Qda Pushaga,Cuenca Morona,Hydro13,Hydro65,2.15684186
DATEM DEL MARA_ON,MORONA,SANTA ROSA,1607040039,79,Rio Morona,Cuenca Morona,Hydro13,Hydro65,2.03614725
DATEM DEL MARA_ON,MORONA,DOS HERMANOS,1607040046,31,Rio Morona,Cuenca Morona,Hydro13,Hydro65,1.04492524
DATEM DEL MARA_ON,MORONA,TRIUNFO,1607040014,44,Rio Morona,Cuenca Morona,Hydro13,Hydro65,0.3128286
DATEM DEL MARA_ON,MORONA,NUEVO ALEGRIA,1607040016,80,Rio Morona,Cuenca Morona,Hydro13,Hydro65,0.91773629
DATEM DEL MARA_ON,MORONA,MUSAKANDASHI,1607040053,40,Rio Morona,Cuenca Morona,Hydro13,Hydro65,1.49794772
DATEM DEL MARA_ON,MORONA,PINSHACOCHA,1607040033,55,Rio Morona,Cuenca Morona,Hydro13,Hydro65,0.95189468
DATEM DEL MARA_ON,MORONA,YANKUNTZA,1607040057,49,Qda Anazo,Cuenca Morona,Hydro13,Hydro65,0.57736853
DATEM DEL MARA_ON,MORONA,BELLAVISTA,1607040051,25,Rio Morona,Cuenca Morona,Hydro13,Hydro65,0.46280004
DATEM DEL MARA_ON,MORONA,SAN SALVADOR,1607040054,23,Qda Pushaga,Cuenca Morona,Hydro13,Hydro65,2.70724084
DATEM DEL MARA_ON,MORONA,PUERTO JUAN,1607040019,115,Rio Morona,Cuenca Morona,Hydro13,Hydro65,0.8633409
DATEM DEL MARA_ON,MORONA,"NAZARETH",1607040028,119,Rio Morona,Cuenca Morona,Hydro13,Hydro65,1.13212089
DATEM DEL MARA_ON,MORONA,CONSUELO,1607040031,135,Qda Huachiyacu Chico,Cuenca Morona,Hydro13,Hydro65,0.46174786
DATEM DEL MARA_ON,MORONA,PUERTO PIJUAYAL,1607040025,191,Qda Pushaga,Cuenca Morona,Hydro13,Hydro65,2.96688223
DATEM DEL MARA_ON,MORONA,PANINTZA,1607040009,185,Rio Situche,Cuenca Morona,Hydro13,Hydro65,0.78694865
DATEM DEL MARA_ON,MORONA,NUEVO PROGRESO,1607040015,84,Qda Anazo,Cuenca Morona,Hydro13,Hydro65,0.7215672900000001
DATEM DEL MARA_ON,MORONA,INCA ROCA,1607040017,242,Qda Sicuanga,Cuenca Morona,Hydro13,Hydro65,1.7564799
MARISCAL RAMON CASTILLA,PEBAS,NUEVO PERU,1604020005,71,Rio Yahuasyacu,Intercuenca 4977,Hydro15,Hydro7,2.34199085
MARISCAL RAMON CASTILLA,PEBAS,BETANIA,1604020018,56,Rio Ampiyacu,Intercuenca 4977,Hydro15,Hydro7,8.17379938
MARISCAL RAMON CASTILLA,PEBAS,SANTA LUCIA DE PRO,1604020016,151,Rio Ampiyacu,Intercuenca 4977,Hydro15,Hydro7,8.35974503
MARISCAL RAMON CASTILLA,PEBAS,PUERTO ISANGO,1604020007,37,Rio Yahuasyacu,Intercuenca 4977,Hydro15,Hydro7,1.4840106
MARISCAL RAMON CASTILLA,PEBAS,ANGAMOS,1604020052,293,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,8.08012609
MARISCAL RAMON CASTILLA,RAMON CASTILLA,1_ DE SETIEMBRE,1604010017,58,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,3.25824455
MARISCAL RAMON CASTILLA,RAMON CASTILLA,PUERTO SARAI,1604010040,10,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,3.44242199
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SAN JOSE DE YANAYACU,1604010041,221,Qda Cano Yanayacu,Intercuenca 4977,Hydro15,Hydro74,4.65469908
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SAN ANTONIO,1604010011,289,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,3.79862307
MARISCAL RAMON CASTILLA,RAMON CASTILLA,1_ DE OCTUBRE,1604010002,108,Rio Atacuari,Intercuenca 4977,Hydro15,Hydro4,1.39257958
MARISCAL RAMON CASTILLA,RAMON CASTILLA,URANIAS,1604010010,69,Rio Yacarite (Brazo de Tigre),Intercuenca 4977,Hydro15,Hydro74,0.26216586000000003
MARISCAL RAMON CASTILLA,RAMON CASTILLA,EL SOL,1604010009,87,Rio Atacuari,Intercuenca 4977,Hydro15,Hydro4,2.22617101
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SAN JOSE DE LORETOYACU,1604010008,98,Rio Loretoyacu,Intercuenca 4977,Hydro15,Hydro74,0.67289073
MARISCAL RAMON CASTILLA,RAMON CASTILLA,PARANAQUIRO,1604010044,229,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,5.71304517
MARISCAL RAMON CASTILLA,RAMON CASTILLA,PANCHO COCHA,1604010012,86,Rio Yacarite (Brazo de Tigre),Intercuenca 4977,Hydro15,Hydro5,3.53867356
MARISCAL RAMON CASTILLA,RAMON CASTILLA,VILLA SANTA ROSA,1604010004,43,Rio Yacarite (Brazo de Tigre),Intercuenca 4977,Hydro15,Hydro5,2.78501068
MARISCAL RAMON CASTILLA,RAMON CASTILLA,AMPIYACU,1604010025,132,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,3.49028121
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SANTOA DE SUNI,1604010082,90,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,2.54776023
MARISCAL RAMON CASTILLA,PEBAS,NUEVA ESPERANZA,1604020008,68,Rio Yahuasyacu,Intercuenca 4977,Hydro15,Hydro7,2.26795198
MARISCAL RAMON CASTILLA,PEBAS,HUITOTOS DE ESTIRON,1604020011,55,Rio Ampiyacu,Intercuenca 4977,Hydro15,Hydro7,2.28180323
MARISCAL RAMON CASTILLA,PEBAS,BORAS DE PUCAURQUILLO,1604020013,163,Rio Ampiyacu,Intercuenca 4977,Hydro15,Hydro7,4.64267484
MARISCAL RAMON CASTILLA,PEBAS,NUEVO PORVENIR,1604020002,26,Rio Ampiyacu,Intercuenca 4977,Hydro15,Hydro7,0.28667362
MARISCAL RAMON CASTILLA,PEBAS,ESTIRON DEL CUZCO,1604020009,121,Rio Ampiyacu,Intercuenca 4977,Hydro15,Hydro7,1.75767961
MARISCAL RAMON CASTILLA,RAMON CASTILLA,PLATANAL,1604010091,48,Rio Atacuari,Intercuenca 4977,Hydro15,Hydro4,1.07348246
MARISCAL RAMON CASTILLA,RAMON CASTILLA,VILLA LUZ,1604010092,49,Qda Marichin,Intercuenca 4977,Hydro15,Hydro74,4.27442185
MAYNAS,PUNCHANA,ALMIRANTE GUISSE,1601080006,39,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,3.81909986
PUTUMAYO,TENIENTE MANUEL CLAVERO,MASHUNTA,1601140019,108,Rio Angusilla,Cuenca Putumayo,Hydro12,Hydro72,1.37179366
MAYNAS,TORRES CAUSANA,VENCEDORES,1601100005,143,Rio Napo,Cuenca Napo,Hydro4,Hydro35,1.6441256499999999
MAYNAS,TORRES CAUSANA,TORRES CAUSANA,1601100004,231,Rio Napo,Cuenca Napo,Hydro4,Hydro35,1.52717479
MAYNAS,ALTO NANAY,DIAMANTE AZUL,1601020044,452,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,2.61595583
MAYNAS,PUNCHANA,MAYNAS,1601080005,114,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,3.85984706
MAYNAS,ALTO NANAY,SAN JUAN DE UNGURAHUAL,1601020043,143,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,2.19292842
MAYNAS,ALTO NANAY,SABOYA,1601020045,94,Rio Pintoyacu,Cuenca Nanay,Hydro2,Hydro20,0.80777824
MAYNAS,ALTO NANAY,SAN JUAN DE RAYA,1601020046,33,Rio Pintoyacu,Cuenca Nanay,Hydro2,Hydro20,2.71677203
MAYNAS,ALTO NANAY,SAN ANTONIO,1601020027,212,Rio Pintoyacu,Cuenca Nanay,Hydro2,Hydro20,1.03903892
MAYNAS,INDIANA,SAN RAFAEL,1601040037,322,Rio Amazonas,Intercuenca 49793,Hydro2,Hydro16,6.91980004
MAYNAS,PUNCHANA,GRAU,1601080015,48,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,3.9690515299999998
MAYNAS,PUNCHANA,SANTO TOMAS DE CAPIRONAL,1601080016,91,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,3.8438393900000003
MAYNAS,PUNCHANA,CENTRO FUERTE,1601080039,143,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,6.25418447
MAYNAS,PUNCHANA,BARRIO FLORIDA,1601080031,733,Rio Amazonas,Intercuenca 49793,Hydro2,Hydro16,9.30764767
MAYNAS,PUNCHANA,SANTA CLARA DEL OJEAL,1601080028,324,Rio Amazonas,Intercuenca 49793,Hydro2,Hydro16,6.58795709
MAYNAS,PUNCHANA,SAN ANDRES,1601080053,117,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,6.99496684
MAYNAS,ALTO NANAY,NUEVO PORVENIR,1601020004,52,Rio Chambira,Cuenca Nanay,Hydro2,Hydro20,1.21182691
MAYNAS,ALTO NANAY,ALBARENGA,1601020016,50,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,0.048102479999999996
MAYNAS,BELEN,PADRE ISLA I ZONA,1601120012,114,Rio Amazonas,Intercuenca 49795,Hydro2,Hydro16,5.49517289
MAYNAS,MAZAN,TRIUNFO CENTRO VARADERILL,1601060070,45,Rio Mazan,Cuenca Napo,Hydro4,Hydro13,8.07098333
MAYNAS,PUNCHANA,SARGENTO LORES,1601080010,249,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,4.93178943
MAYNAS,INDIANA,SINCHICUY,1601040041,459,Rio Amazonas,Intercuenca 49793,Hydro2,Hydro16,5.7407528
MAYNAS,INDIANA,TIMICURO II ZONA,1601040036,244,Rio Amazonas,Intercuenca 49793,Hydro2,Hydro16,3.4847448
MAYNAS,FERNANDO LORES,INDEPENDIENTE,1601030021,120,Rio Amazonas,Intercuenca 49797,Hydro2,Hydro21,5.76902546
ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,SHUCUSH YACU,1602110001,1304,Rio Huallaga,Intercuenca Medio Bajo Huallaga,Hydro10,Hydro62,11.93592731
ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,PUERTO PROGRESO,1602110024,86,Rio Huallaga,Intercuenca Medio Bajo Huallaga,Hydro10,Hydro62,5.56826926
ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,EL TIGRE,1602110025,224,Rio Huallaga,Intercuenca Medio Bajo Huallaga,Hydro10,Hydro62,6.46985078
ALTO AMAZONAS,YURIMAGUAS,SAN LUIS,1602010072,74,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,14.95682731
MAYNAS,BELEN,JUAN VELASCO ALVARADO,1601120010,149,Rio Amazonas,Intercuenca 49795,Hydro2,Hydro16,2.95903317
MAYNAS,BELEN,DOS DE MAYO,1601120016,100,Rio Amazonas,Intercuenca 49795,Hydro2,Hydro16,9.19282097
MAYNAS,BELEN,SAN MIGUEL,1601120034,146,Rio Amazonas,Intercuenca 49797,Hydro2,Hydro21,5.9675757
MAYNAS,BELEN,MAZANILLO,1601120057,140,Rio Amazonas,Intercuenca 49797,Hydro2,Hydro21,5.70804943
MAYNAS,SAN JUAN BAUTISTA,SANTA CLARA,1601130003,3685,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,5.57622114
MAYNAS,INDIANA,NUEVA ESPERANZA,1601040052,27,Rio Maniti,Cuenca Manití,Hydro2,Hydro17,1.01550408
MAYNAS,FERNANDO LORES,AUCAYO,1601030127,743,Rio Amazonas,Intercuenca 49797,Hydro2,Hydro21,4.62514234
DATEM DEL MARA_ON,BARRANCA,PORVENIR,1607010072,162,Rio Marañon,Intercuenca Medio Marañón,Hydro10,Hydro52,3.45751653
DATEM DEL MARA_ON,BARRANCA,LIBERTAD,1607010070,148,Rio Marañon,Intercuenca Medio Marañón,Hydro10,Hydro52,1.38816046
DATEM DEL MARA_ON,CAHUAPANAS,BUENOS AIRES,1607020013,154,Rio Cahuapanas,Cuenca Carhuapanas,Hydro13,Hydro57,3.64065146
DATEM DEL MARA_ON,CAHUAPANAS,BARRANQUITA,1607020014,307,Rio Cahuapanas,Cuenca Carhuapanas,Hydro13,Hydro57,3.81834281
DATEM DEL MARA_ON,CAHUAPANAS,SANTA ELENA,1607020007,155,Rio Cahuapanas,Cuenca Carhuapanas,Hydro13,Hydro57,3.12564181
DATEM DEL MARA_ON,BARRANCA,LURIN,1607010062,29,Rio Marañon,Intercuenca 49873,Hydro13,Hydro56,5.85602713
DATEM DEL MARA_ON,BARRANCA,MOJARAYACU,1607010036,88,Rio Marañon,Intercuenca 49871,Hydro13,Hydro55,3.5683922
DATEM DEL MARA_ON,BARRANCA,ANGAMOS,1607010024,249,Rio Marañon,Intercuenca 49873,Hydro13,Hydro56,6.69121448
DATEM DEL MARA_ON,BARRANCA,SAN ANTONIO,1607010064,373,Rio Marañon,Intercuenca 49871,Hydro13,Hydro55,4.3040429399999995
DATEM DEL MARA_ON,CAHUAPANAS,SANTA MARIA  DE CAHUAPANA,1607020001,824,Rio Cahuapanas,Cuenca Carhuapanas,Hydro13,Hydro57,5.18903766
DATEM DEL MARA_ON,BARRANCA,PACHACUTEC,1607010041,193,Rio Aichiyacu,Cuenca Potro,Hydro13,Hydro58,2.15838001
DATEM DEL MARA_ON,BARRANCA,ESTRELLA,1607010016,303,Rio Marañon,Intercuenca 49873,Hydro13,Hydro56,4.51467917
DATEM DEL MARA_ON,BARRANCA,LAUREL,1607010017,174,Rio Marañon,Intercuenca 49873,Hydro13,Hydro56,4.69664414
DATEM DEL MARA_ON,BARRANCA,MIRAFLORES I,1607010034,72,Rio Marañon,Intercuenca 49871,Hydro13,Hydro55,5.34048289
DATEM DEL MARA_ON,MORONA,PUERTO LIBRE,1607040049,70,Rio Morona,Cuenca Morona,Hydro13,Hydro65,1.36347977
DATEM DEL MARA_ON,MORONA,PUERTO AMERICA,1607040074,678,Rio Morona,Cuenca Morona,Hydro13,Hydro65,2.28452979
DATEM DEL MARA_ON,MORONA,YAMAKAY,1607040043,95,Rio Morona,Cuenca Morona,Hydro13,Hydro65,1.54806772
DATEM DEL MARA_ON,MANSERICHE,28 DE JULIO,1607030024,131,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,1.63494207
DATEM DEL MARA_ON,MORONA,PUERTO ALEGRIA,1607040001,502,Rio Morona,Cuenca Morona,Hydro13,Hydro65,3.0524579000000003
DATEM DEL MARA_ON,MORONA,BANCAL,1607040044,88,Rio Morona,Cuenca Morona,Hydro13,Hydro65,1.7449990499999999
DATEM DEL MARA_ON,MANSERICHE,VENCEDOR,1607030026,95,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,2.52471079
DATEM DEL MARA_ON,MANSERICHE,BORJA,1607030002,522,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,2.79965813
DATEM DEL MARA_ON,MANSERICHE,LIMON,1607030025,108,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,3.40810644
DATEM DEL MARA_ON,MANSERICHE,ACAPULCO,1607030027,99,Rio Marañon,Intercuenca 49877,Hydro13,Hydro64,1.08980105
DATEM DEL MARA_ON,MANSERICHE,SARAMIRIZA,1607030001,1555,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,5.71297295
DATEM DEL MARA_ON,MANSERICHE,PUERTO ELISA,1607030022,269,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,3.02345244
DATEM DEL MARA_ON,MANSERICHE,ALFONSO UGARTE,1607030030,199,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,4.9439409
DATEM DEL MARA_ON,MANSERICHE,SAN JUAN,1607030028,424,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,4.82585982
DATEM DEL MARA_ON,PASTAZA,ULLPAYACU,1607050001,1013,Rio Rumachi,Cuenca Pastaza,Hydro11,Hydro54,1.82304807
DATEM DEL MARA_ON,PASTAZA,ALIANZA,1607050081,73,Rio Ushpayacu,Cuenca Pastaza,Hydro11,Hydro54,1.89937808
DATEM DEL MARA_ON,ANDOAS,WASHINTZA,1607060044,199,Rio Huasaga,Cuenca Pastaza,Hydro11,Hydro69,2.34256078
MAYNAS,SAN JUAN BAUTISTA,YUTO,1601130009,43,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,1.15904027
MAYNAS,SAN JUAN BAUTISTA,MISHANA,1601130008,70,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,0.68320717
MAYNAS,IQUITOS,SHIRIARA,1601010018,281,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,2.87879782
MAYNAS,SAN JUAN BAUTISTA,ANGUILLA,1601130067,81,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,0.53261
MAYNAS,IQUITOS,MARAVILLA,1601010017,96,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,1.99725811
ALTO AMAZONAS,YURIMAGUAS,NUEVA ERA,1602010025,124,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,15.770014060000001
ALTO AMAZONAS,YURIMAGUAS,PROVIDENCIA,1602010008,400,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,7.07229995
MAYNAS,ALTO NANAY,SANTA MARIA DE NANAY,1601020001,854,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,2.85599098
DATEM DEL MARA_ON,PASTAZA,"NARANJAL",1607050107,318,Rio Marañon,Intercuenca Medio Marañón,Hydro10,Hydro52,3.43018613
ALTO AMAZONAS,BALSAPUERTO,BALSAPUERTO,1602020001,649,Rio Cachiyacu,Cuenca Paranapura,Hydro10,Hydro63,13.77109807
ALTO AMAZONAS,BALSAPUERTO,LOMA LINDA,1602020038,183,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,11.08321641
DATEM DEL MARA_ON,PASTAZA,PUERTO INDUSTRIAL,1607050099,780,Rio Marañon,Intercuenca Medio Marañón,Hydro11,Hydro54,3.45482459
DATEM DEL MARA_ON,ANDOAS,LOBOYACU,1607060064,219,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro68,0.47732558
DATEM DEL MARA_ON,ANDOAS,NUEVO ANDOAS,1607060002,624,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro68,4.39236893
DATEM DEL MARA_ON,ANDOAS,HUAGRAMONA,1607060045,279,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro68,2.52359467
DATEM DEL MARA_ON,ANDOAS,SUNGACHI,1607060065,143,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro60,0.32763038
DATEM DEL MARA_ON,ANDOAS,BOLOGNESI,1607060063,77,Rio Huasaga,Cuenca Pastaza,Hydro11,Hydro69,1.4452725
DATEM DEL MARA_ON,PASTAZA,DOS DE MAYO,1607050086,5,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro54,1.18037716
DATEM DEL MARA_ON,ANDOAS,LOS JARDINES,1607060019,230,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro68,4.32858757
DATEM DEL MARA_ON,PASTAZA,CHICLIN,1607050094,37,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro54,0.7229910199999999
ALTO AMAZONAS,YURIMAGUAS,COTO YACU,1602010109,144,Rio Shanusi,Intercuenca Medio Bajo Huallaga,Hydro10,Hydro62,15.74878954
ALTO AMAZONAS,YURIMAGUAS,SUNIPLAYA,1602010087,99,Rio Shanusi,Intercuenca Medio Bajo Huallaga,Hydro10,Hydro62,10.00158309
ALTO AMAZONAS,YURIMAGUAS,NUEVA UNION,1602010130,75,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,12.21662365
ALTO AMAZONAS,YURIMAGUAS,PUERTO PERU,1602010107,307,Rio Shanusi,Intercuenca Medio Bajo Huallaga,Hydro10,Hydro62,15.71723873
ALTO AMAZONAS,YURIMAGUAS,PUERTO ARTURO,1602010049,178,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,10.48850579
ALTO AMAZONAS,YURIMAGUAS,ZAPOTE,1602010069,132,Rio Huallaga,Intercuenca Medio Bajo Huallaga,Hydro10,Hydro62,10.22508273
ALTO AMAZONAS,YURIMAGUAS,SAN PEDRO DE ZAPOTE,1602010010,243,Rio Zapote,Intercuenca Bajo Huallga,Hydro10,Hydro53,14.23202344
ALTO AMAZONAS,YURIMAGUAS,SAN PEDRO DE CHINGANA,1602010004,151,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,5.9849615300000005
ALTO AMAZONAS,YURIMAGUAS,NUEVA ESPERANZA,1602010018,124,Rio Zapote,Intercuenca Bajo Huallga,Hydro10,Hydro53,13.05892313
ALTO AMAZONAS,YURIMAGUAS,SANTA LUCIA,1602010062,218,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,15.59749192
ALTO AMAZONAS,YURIMAGUAS,LAS MALVINAS,1602010002,132,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,4.74843856
ALTO AMAZONAS,YURIMAGUAS,MUNICHIS,1602010070,1016,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,12.55139172
LORETO,"NAUTA",YARINA,1603010090,124,Rio Yanayacu,Intercuenca Bajo Marañón,Hydro5,Hydro29,0.08455438
DATEM DEL MARA_ON,BARRANCA,SAN LORENZO,1607010001,6532,Rio Marañon,Intercuenca 49871,Hydro13,Hydro55,10.27867818
ALTO AMAZONAS,YURIMAGUAS,NUEVA REFORMA,1602010043,87,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,9.59435904
ALTO AMAZONAS,YURIMAGUAS,DOS DE MAYO,1602010036,336,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,10.17097621
ALTO AMAZONAS,YURIMAGUAS,SANTO TOMAS,1602010099,477,Rio Shanusi,Intercuenca Medio Bajo Huallaga,Hydro10,Hydro62,15.6449748
ALTO AMAZONAS,YURIMAGUAS,QUINAYOC,1602010096,158,Rio Shanusi,Intercuenca Medio Bajo Huallaga,Hydro10,Hydro62,13.92907259
ALTO AMAZONAS,YURIMAGUAS,MONDONGO,1602010055,130,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,10.38222389
MARISCAL RAMON CASTILLA,SAN PABLO,SANTA ROSA DE PUCA PLAYA,1604040012,95,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,1.5319025
MARISCAL RAMON CASTILLA,SAN PABLO,SANTA CLARA,1604040018,72,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,3.42191225
MARISCAL RAMON CASTILLA,SAN PABLO,CAPIRONAL,1604040025,101,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,3.52314216
MARISCAL RAMON CASTILLA,SAN PABLO,SAN JOSE DE PROSPERIDAD,1604040026,77,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,4.52514446
MARISCAL RAMON CASTILLA,SAN PABLO,SAN FELIPE,1604040029,349,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,5.5195852
MARISCAL RAMON CASTILLA,SAN PABLO,LAS PALMERAS,1604040030,115,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,5.26380046
MARISCAL RAMON CASTILLA,SAN PABLO,ACHUAL,1604040008,88,Qda Cajucomal,Intercuenca 4977,Hydro15,Hydro5,2.18624452
MARISCAL RAMON CASTILLA,SAN PABLO,SAN MIGUEL DE COCHIQUINAS,1604040005,99,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,8.59821178
MARISCAL RAMON CASTILLA,SAN PABLO,JUAN PABLO II,1604040003,89,Qda Cajucomal,Intercuenca 4977,Hydro15,Hydro5,1.07164309
MARISCAL RAMON CASTILLA,SAN PABLO,PERUATE I ZONA,1604040002,99,Qda Cano Perhuate,Intercuenca 4977,Hydro15,Hydro5,1.46884536
MARISCAL RAMON CASTILLA,SAN PABLO,SANTA RITA,1604040021,275,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,7.94940829
MARISCAL RAMON CASTILLA,SAN PABLO,NUEVO PROGRESO,1604040016,67,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,2.2791761
MARISCAL RAMON CASTILLA,SAN PABLO,SAN ISIDRO,1604040013,621,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,6.92709552
MARISCAL RAMON CASTILLA,SAN PABLO,SAN ANTONIO,1604040006,766,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,9.18606976
UCAYALI,SARAYACU,PUCA PANGA,1606050027,575,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,4.46771864
UCAYALI,SARAYACU,PAINACO,1606050029,247,Qda Charapilla,Intercuenca 49913,Hydro8,Hydro76,4.88518554
UCAYALI,SARAYACU,JUANCITO,1606050004,2211,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,4.66131322
ALTO AMAZONAS,YURIMAGUAS,OROMINA,1602010024,120,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,14.708637490000001
UCAYALI,PAMPA HERMOSA,PAMPA HERMOSA,1606040001,2689,Rio Cushabatay,Cuenca Cushabatay,Hydro8,Hydro70,9.8098263
UCAYALI,VARGAS GUERRA,ORELLANA,1606060001,6192,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,9.40327474
ALTO AMAZONAS,YURIMAGUAS,SANTA ISABEL,1602010021,186,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,11.23952926
UCAYALI,CONTAMANA,LIBERTAD,1606010020,40,Rio Ucayali,Intercuenca 49915,Hydro8,Hydro71,6.63723875
UCAYALI,PADRE MARQUEZ,MARISCAL CASTILLA,1606030022,360,Rio Ucayali,Intercuenca 49915,Hydro8,Hydro71,4.1030095
MARISCAL RAMON CASTILLA,SAN PABLO,RESACA PERUATE,1604040014,237,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,3.97572711
MARISCAL RAMON CASTILLA,SAN PABLO,ALTO MONTE ISRAEL,1604040023,2128,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,6.255736
