hydro_name_ana,size,order,edge_density,province,district,village,ccpp_id,population,river_name,hydro_name_l6,hydro_name_l7,adef,degree,strength_dist,strength_inv_dist,strength_grav_pop,strength_modgrav_pop_ori,strength_modgrav_pop_dest,strength_modgrav_pop,strength_grav_adef,strength_modgrav_adef_ori,strength_modgrav_adef_dest,strength_modgrav_adef,closeness,closeness_dist,closeness_inv_dist,closeness_grav_pop,closeness_modgrav_pop_ori,closeness_modgrav_pop_dest,closeness_modgrav_pop,closeness_grav_adef,closeness_modgrav_adef_ori,closeness_modgrav_adef_dest,closeness_modgrav_adef,betweenness,betweenness_dist,betweenness_inv_dist,betweenness_grav_pop,betweenness_modgrav_pop_ori,betweenness_modgrav_pop_dest,betweenness_modgrav_pop,betweenness_grav_adef,betweenness_modgrav_adef_ori,betweenness_modgrav_adef_dest,betweenness_modgrav_adef,eigen,eigen_dist,eigen_inv_dist,eigen_grav_pop,eigen_modgrav_pop_ori,eigen_modgrav_pop_dest,eigen_modgrav_pop,eigen_grav_adef,eigen_modgrav_adef_ori,eigen_modgrav_adef_dest,eigen_modgrav_adef
Cuenca Tigre,2850,76,1,LORETO,TROMPETEROS,NUEVA VALENCIA,1603040009,80,Rio Corrientes,Hydro7,Hydro46,1.90337435,75,0.33882154559232064,0.35092917468841384,0.010635710777482302,0.1416734793466245,0.0356695993918977,0.043248229708479934,0.12402695225104045,0.23533829617861732,0.10764265383294488,0.06890257970352856,0.5,0.4534422340242826,0.33311135232794403,0.6543523730827603,0.2549259005825135,0.4799992575410367,0.4883672227807071,0.6017429676870993,0.3898242115756552,0.42942695458174485,0.5030032404912247,0.5,0,0,0,0,0,0.41379310344827586,0,0,0.0014064697609001407,0.6771084337349398,0.5,0.2920313398211326,0.08453580283825864,0.00676215537148293,0.21570220769492243,0.01729093337771668,0.07584521492730209,0.012173920522311477,0.24100111014601097,0.15128253061180966,0.07125482152029841
Cuenca Tigre,2850,76,1,LORETO,TROMPETEROS,NVA. VIDA,1603040018,32,Rio Corrientes,Hydro7,Hydro46,1.02233962,75,0.09358981226302,0.24012778166490484,0.003675366832674327,0.2382277941747371,0.018137741202073624,0.07955339147047133,0.03896553155035953,0.34279088216614173,0.041392956888549326,0.05432667410439798,0.5,0.8045923825841093,0,0.8244667116189943,0.2189600840737662,0.8680630361660086,0.7125052083426598,0.6796282245197219,0.24384627287307944,0.49158140849591864,0.7358251304060054,0.5,0,0,0,0.014266607222469906,0.04360812425328554,0.15086206896551724,0,0,0,0.18795180722891566,0.5,0.07652837309141042,0.09266052151470403,0.0064216323496380035,0.30905647811603054,0.006245506527741216,0.0973400948284206,0.008020532503765868,0.36704722456117295,0.04911913243816179,0.03587212585105813
Cuenca Tigre,2850,76,1,LORETO,TROMPETEROS,DOS DE MAYO,1603040015,32,Rio Corrientes,Hydro7,Hydro46,0.61767503,75,0.16741145102419036,0.24775956035673502,0.0034191598896078494,0.2803258563217879,0.025206199124329087,0.10204491294860768,0.018949438858608107,0.6010029603791369,0.055951683460172305,0.17424548619522093,0.5,0.6789090324628947,0.050667666851763306,0.8055724687807106,0.6375073249038015,0.7944753496302683,0.5920603049300153,0.8227652018531342,0.4097503630516436,0.6749056036419284,0.5434270286304064,0.5,0,0,0,0.09407044137316095,0,0.27586206896551724,0,0.03545051698670606,0.023206751054852322,0.1855421686746988,0.5,0.1368824604519716,0.07018050088540287,0.003920351968256024,0.39749145944958436,0.007152270516985653,0.14714321916670262,0.003221514944233059,0.6322270635471579,0.04239562784501736,0.11843615193395278
Cuenca Tigre,2850,76,1,LORETO,TROMPETEROS,SAN RAMON,1603040014,34,Rio Corrientes,Hydro7,Hydro46,0.75758026,75,0.19038383056038272,0.221800228299241,0.00286916916820807,0.27269709326991276,0.02646536889584372,0.09908290054188121,0.022860250470879202,0.4913468438931501,0.05702897629130827,0.12894355659047696,0.5,0.6438687892815801,0.08243629831363553,0.7911000174424198,0.5842080076766512,0.7706936513403254,0.561355015696118,0.7851125186725019,0.29116883383026587,0.5326305004715612,0.5303135493062096,0.5,0,0,0,0,0,0.19827586206896552,0,0,0,0.1108433734939759,0.5,0.15801882342853918,0.06361549500339343,0.0037183745613261834,0.39230553215518216,0.007804522034271477,0.14674548323690323,0.0039390927160148055,0.5153024652558197,0.05097923925675332,0.08095129412041628
Cuenca Tigre,2850,76,1,LORETO,TIGRE,SAN JUAN DE PAVAYACU,1603030018,423,Rio Pavayacu,Hydro7,Hydro45,4.61670408,75,0.0019866408095767134,0.4532870260008415,0.1195437863089914,0.11778747235555963,0.08978938905930156,0.0816763064532835,0.41706328856696945,0.25297211508757295,0.10710883105696267,0.09870784295894405,0.5,0.995339676238172,0.12999325494670624,0.29086900259453213,0.5244795519412515,0.8266567504262967,0.7606400577564966,0.07877757529744063,0.625873699779767,0.7356710360519193,0.8201600325590291,0.5,0,0,0,0,0,0.0603448275862069,0,0,0,0.18795180722891566,0.5,0.0023049179228368747,0.21989378193102,0.12856048430215802,0.10516698776215165,0.11456113618255918,0.08665499406306233,0.12463568654486878,0.28682063937426977,0.18532050432450317,0.11706878415252053
Cuenca Tigre,2850,76,1,LORETO,TIGRE,NUEVA JERUSALEN,1603030016,68,Rio Tigre,Hydro7,Hydro45,1.8888694,75,0.03262832665024184,0.37737664591525816,0.018962613475705624,0.0303140381104719,0.05070523975850097,0.010452795325403061,0.13879841018370764,0.1483717370119611,0.06681318691364112,0.004627649894531968,0.5,0.9264966608843102,0.1266226814729393,0.7341449532319138,0.815240104279703,0.7857144163309602,0.9026385347825255,0.37794884697932174,0.4908880528003351,0.44861008745390357,0.9525737675338833,0.5,0,0,0,0.03343736067766384,0,0.2607758620689655,0,0,0,0.41204819277108434,0.5,0.03253187352688901,0.21017500394700353,0.020486885747754195,0.035921766925098485,0.0669470236690279,0.027955965646800873,0.05680623764231782,0.19388752689155597,0.09915621533167167,0.0033185532122503103
Cuenca Tigre,2850,76,1,LORETO,TIGRE,SANTA ELENA,1603030017,199,Rio Tigre,Hydro7,Hydro45,1.17847489,75,0.036093295011393196,0.37805656848011465,0.06903414228335772,0.053667038227630644,0.04900976524743619,0.021565938941210425,0.0876066627235858,0.14889361530620085,0.07908547891445757,0.022280010981404672,0.5,0.9190541812558254,0.09608789576914947,0.4640675103068249,0.5598923673825523,0.6851149096448507,0.834766832693129,0.5472599311823143,0.5551036525679718,0.6324542512122162,0.8492915258082164,0.5,0,0,0,0,0,0.125,0,0,7.032348804500703e-4,0.04578313253012048,0.5,0.03393169766254115,0.2513018538228573,0.07985721792653715,0.04668639135900981,0.06451365302412175,0.028195864681677854,0.04955661707797449,0.21205748034965566,0.09816280110236267,0.01690856706817367
Cuenca Tigre,2850,76,1,LORETO,TIGRE,TENIENTE RUIZ,1603030008,23,Rio Tigre,Hydro7,Hydro78,0.59767108,75,0.5819882102990801,0.1855436468130397,0,0.19604563659063215,0.3360783276350209,0.28647577444008854,0.01773966134677073,0.2138834611977422,0.3334499633013686,0.31898412051555236,0.5,0.2339279795011707,0.6123626107653716,0.8957728794069363,0.8108210998345394,0.575698717752685,0.19220790537923838,0.9267164560197106,0.47518567651453353,0.31177990961999835,0.1317825494856048,0.5,0,0,0,0,0,0.023706896551724137,0.41318458417849896,0.11299852289512555,0.090014064697609,0.05060240963855422,0.5,0.5337003292642964,0.028462474561757347,4.5124040157097954e-4,0.4048725639784987,0.4699524108870771,0.4592320898268159,0.0014370735562053568,0.29942488596234773,0.2442150567696998,0.20166972441795766
Cuenca Tigre,2850,76,1,LORETO,TIGRE,PAICHE PLAYA,1603030010,61,Rio Tigre,Hydro7,Hydro78,1.92383153,75,0.24127510491028745,0.14666285746948082,0.004944519887458627,0.05969875012743415,0.08729298699355363,0.04687969479574573,0.05852481806037986,0.17662079752178203,0.10612392568315862,0.04943552247715766,0.5,0.5720889433871659,0.14311585250723888,0.6883728513016323,0.7105726805232931,0.42443943777500354,0.5369527110575736,0.5653062207576911,0.07485516061012859,0.4074893735369736,0.5638883956403856,0.5,0,0,0,0,0,0.08405172413793104,0,0,0.004219409282700422,0.23132530120481928,0.5,0.19888919086658557,0.04620253829188697,0.0058730920423072834,0.09906064471547164,0.1173075686878693,0.08428732734560683,0.011923537079357534,0.20227774254099964,0.15091567295805183,0.05321347235169392
Cuenca Tigre,2850,76,1,LORETO,TIGRE,SANTA FE,1603030044,52,Rio Pavayacu,Hydro7,Hydro45,5.42213205,75,0.01749708197777679,0.6048187223301457,0.014887245161702952,0.055130419137726275,0.04804219872190174,0.020367482014099807,0.6838194375933739,0.24459027700953692,0.1455072545450076,0.1399861844481554,0.5,0.9597957135432466,0.16738418068983013,0.7953921072297946,0.9084999756121453,0.7358922248069802,0.923900016587148,0.019526944154891507,0.7442107071118307,0.8057435454340326,0.8137118869685187,0.5,0,0,0,0.31431119037004013,0,0.31896551724137934,0,0.09010339734121123,0,0.26024096385542167,0.5,0.019928527708442553,0.26181335420493285,0.013442944466390468,0.06245364283071196,0.06876493114584546,0.03935394796870191,0.17926980741459836,0.283568971964552,0.22297289232784534,0.1596412613556838
Cuenca Tigre,2850,76,1,LORETO,TIGRE,25 DE DICIEMBRE,1603030019,62,Rio Pavayacu,Hydro7,Hydro45,5.94755312,75,0.012860254206149543,0.6094215110270446,0.01879521679321396,0.033843097015979505,0.04951944054066714,0.011684256068383388,0.7367169214242982,0.3342344616369337,0.13598519119438213,0.16583357003657664,0.5,0.9702679818042163,0.158117200250104,0.7627764586368346,0.8705989323816974,0.7112441446256721,0.9404835878669966,0,0.76833075283804,0.8888453458811438,0.7990330224816495,0.5,0,0,0,0.006687472135532769,0,0.4396551724137931,0,0.0967503692762186,0.5857946554149086,0.03855421686746988,0.5,0.014777156163169535,0.2660518390327453,0.017095446338592387,0.044313901798541146,0.06327096979999083,0.02796264238144048,0.19145348642513718,0.371918956287826,0.23255365826515034,0.19207867816993465
Cuenca Tigre,2850,76,1,LORETO,TIGRE,ANDRES AVELINO CACERES,1603030004,46,Rio Tigre,Hydro7,Hydro78,3.9304033,75,0.8220779541621425,0.17399718235163905,0.00516461696510144,0.13116156899144257,0.20450869201552854,0.1548864421565919,0.19660412386382933,0.622101053653051,0.20744041092281004,0.3105217952966439,0.5,0.08426101572270202,0.8602932818399276,0.8150913393068943,0.6277016687009758,0.44537371109787904,0.09763940873962693,0.45717582526486017,0.13807544894894236,0.3262193055291253,0.11848411800003465,0.5,0,0,0,0,0,0.004310344827586207,0,0.03988183161004431,0,0.18795180722891566,0.5,0.7915326769644542,0.017268250291663945,0.0017818142865288426,0.24942921371196855,0.2842624838089812,0.25943518570120716,0.015205140486704518,0.6073305658696806,0.38926058980500006,0.38764897920351216
Cuenca Tigre,2850,76,1,LORETO,TIGRE,NUEVO CANAAN,1603030005,139,Rio Tigre,Hydro7,Hydro78,0.85725946,75,0.5042540365333215,0.12804958410431752,0.012190120659279803,0.10811213690080897,0.0662222980422523,0.04962131328183753,0.02281213215263538,0.17815724062388297,0.22447463445724378,0.1779814782120432,0.5,0.2947678582407469,0.5202812431709423,0.5492005053159807,0.35918803426556484,0.39957157996761933,0.2139636018545208,0.8137706811889558,0.4133137310746827,0.20970902834180516,0.1690181545513749,0.5,0,0,0,0,0,0.028017241379310345,0,0.10709010339734121,0,0.11566265060240964,0.5,0.45410060347067926,0.025404137175457708,0.009623646379740423,0.11143085235039756,0.08380850558428633,0.06056417431549189,0.002807201398136076,0.23787978561175754,0.18533910662836986,0.10875089046373536
Cuenca Tigre,2850,76,1,LORETO,TIGRE,12 DE OCTUBRE,1603030002,452,Rio Tigre,Hydro7,Hydro78,5.33208251,75,0.8562549137452882,0.13807805021216268,0.039298536280461475,0.48064944947708216,0.09601801094855571,0.23514742040700357,0.22105476199167431,0.8691864541405405,0.25749336533119443,0.4711050938031275,0.5,0.06661742547978781,0.8896842336105495,0.3121395469816548,0,0.4938651347177859,0.00806976839291506,0.36074439219177146,0.207026018587241,0.42720489358137054,0.09625530125184129,0.5,0,0,0,0,0.04420549581839905,0.0021551724137931034,0,0,0.30450070323488043,0.02891566265060241,0.5,0.8305724331193275,0.013816745614831882,0.025091013433389545,0.3721020313517875,0.0870668842267969,0.14753644884329822,0.019162968915633887,0.839238147384948,0.5213870651648781,0.5897343990428169
Cuenca Tigre,2850,76,1,LORETO,TIGRE,MARSELLA,1603030003,106,Rio Tigre,Hydro7,Hydro78,2.08851898,75,0.7659872385140903,0.16975235100199737,0.01100700370226756,0.12170603972467592,0.09569197666968297,0.071788001297699,0.09580696622797155,0.32807135498291823,0.1736917904654863,0.1555530340532685,0.5,0.11495352869454034,0.809204451862085,0.6566069847126655,0.3807593263840592,0.305979962929599,0.15389559247715956,0.6393970831217823,0.10769066110084298,0.28972452121912706,0.14514594783890244,0.5,0,0,0,0,0,0.16810344827586207,0,0.0206794682422452,0,0.07710843373493977,0.5,0.7288385052065418,0.018990989910854045,0.005576165336228808,0.14873598340751185,0.12715197265944383,0.10460707571300872,0.0075334358791217014,0.33956251609336596,0.23957481079018667,0.1667927746848098
Cuenca Tigre,2850,76,1,LORETO,TIGRE,28 DE JULIO,1603030012,401,Rio Tigre,Hydro7,Hydro45,4.3507609,75,0.027625448948219687,0.8171763576398332,0.27850150340394203,0.12471241660916182,0.08130026965374136,0.07807043138037946,0.7837239714221235,0.25485945733994314,0.1093570620386778,0.10019973625722221,0.5,0.937361054082584,0.044702040850720735,0.26959199672014755,0.41132370406015345,0.8561255469697415,0.9048588917834878,0.15228809759241108,0.5849821494131344,0.7024200116929049,0.742515368809259,0.5,0,0,0,0,0,0.40948275862068967,0,0,0,0.1493975903614458,0.5,0.020618119534861583,0.8464573141308087,0.3365257649787557,0.10358563136904371,0.10197001320777785,0.07602531284416851,0.8298743690943857,0.28095247692693154,0.20018707106325326,0.12909044386665144
Cuenca Tigre,2850,76,1,LORETO,NAUTA,NUEVA YORK,1603010025,555,Rio Tigre,Hydro7,Hydro77,0.6352897399999999,75,0.44762376642585167,0.19107090080441982,0.076856617658701,0.6062826380427139,0.011056405346594628,0.2341808140894094,0.01246184002574414,0.04873153677879904,0.3659725305133153,0.29981394286015944,0.5,0.34410677179884425,0.552153998945776,0.3317279454365914,0.5618292271517661,0.5383331474363818,0.193316419723759,0.6611720178648332,0.6365716609723049,0.051317879884336434,0.26709237802739405,0.5,0,0,0,0.0013374944271065537,0.23775388291517324,0,0,0,0,0.17590361445783131,0.5,0.4844273561926051,0.05162005691171138,0.0546725700103543,0.6026728543495123,0.012659483552715824,0.2224718931361782,0.0021499729476887343,0.051385706008261436,0.37067024088749573,0.28460468925223936
Cuenca Tigre,2850,76,1,LORETO,NAUTA,SANTA EMILIA,1603010016,180,Rio Nahuada,Hydro7,Hydro77,0.79242273,75,0.41640636889883736,0.2882847623252885,0.029244624950401484,0.1665136763545999,0.036558858943233484,0.055995095373749575,0.02249913545629568,0.07230246335837257,0.2791350792851812,0.20842234442355964,0.5,0.37337170695921973,0.5477837824190228,0.6174178545659008,0.48496268252558944,0.23180601665572445,0.38413435847370414,0.6034162698301211,0.5551914968806346,0.11020957331423203,0.3780089504430043,0.5,0,0,0,0,0.04659498207885305,0.08620689655172414,0,0,0,0.1855421686746988,0.5,0.44814673049251785,0.06867307484701031,0.017686415226323735,0.1649020200922019,0.04187467382241149,0.07297914873741883,0.003277456127595828,0.07419106480191753,0.2827953567512341,0.19128828863068156
Cuenca Tigre,2850,76,1,LORETO,NAUTA,MIRAFLORES,1603010032,328,Rio Marañon,Hydro7,Hydro77,5.523643,75,0.6895199071573712,0.09901590745724943,0.03382573003002076,0.41409115825024717,0.026897306960163472,0.15733336276665066,0.12079602368219554,1,0.04247759680123855,0.28482986912392655,0.5,0.16067718173777745,0.7249895106391722,0.4958090108615283,0.6581025525788132,0.23920550712241512,0.10994499631170919,0.0682211811355367,0.9351031704274219,0.5020164424177802,0.00656980977691005,0.5,0,0.33535528596187175,0,0,0,0,0,0.2880354505169867,0,0,0.5,0.7579275431136502,0.027888918579228,0.025023996645829334,0.40534811352544,0.030472686413171537,0.15448276668032768,0.021962001867929935,1,0.054352753579886476,0.18311753267764597
Cuenca Tigre,2850,76,1,LORETO,TIGRE,SAN ANDRES,1603030022,147,Rio Tigre,Hydro7,Hydro40,2.99775666,75,0.10808402074517458,0.36556452596906974,0.03471024384099156,0.05111436960646972,0.04861132671671158,0.01759519067412674,0.2030185429129967,0.21978740835039115,0.07694432996143467,0.03973964447996591,0.5,0.7781884712882786,0.28525527842738835,0.6004134416119673,0.5746605908288449,0.39176824352105494,0.7624272711456623,0.1329539024337889,0.4588404746145117,0.4350138404582299,0.8046138322989318,0.5,0,0,0,0,0,0.09267241379310345,0,0,0.011954992967651195,0.12289156626506025,0.5,0.11715030452869252,0.13764557937300137,0.025945347361263565,0.05515746018799708,0.06920552699115418,0.03307075629243458,0.04028211570723171,0.26092014961503623,0.11361822496979586,0.030251905255476358
Cuenca Tigre,2850,76,1,LORETO,TROMPETEROS,NUEVA UNION,1603040025,73,Rio Corrientes,Hydro7,Hydro46,2.21011901,75,0.016212571305625933,0.5420401818620619,0.046764597311328246,0.06079214145844539,0.022427714388656327,0.0034512611023704855,0.206555739756951,0.1344957743531018,0.07325553235220256,0.006722870763995204,0.5,0.9626839110852345,0.06330499984171065,0.7182466720080666,0.13323585244417468,0.9499204953767288,0.9363488186969211,0.3547831861561026,0.5547965461560189,0.6336501816361357,0.9913031240608496,0.5,0,0,0,0,0,0.3146551724137931,0,0,0,0.6072289156626506,0.5,0.016699657385836945,0.3278251763134425,0.10448256213283949,0.06469223655163904,0.016821157818548187,0,0.040753537872680955,0.154242718833095,0.09643296060808784,0.010521942954865056
Cuenca Tigre,2850,76,1,LORETO,TROMPETEROS,VILLA TROMPETEROS,1603040001,3420,Rio Corrientes,Hydro7,Hydro46,4.09194567,75,0.025725005862339216,0.9622706508841476,1,0.7270718983889862,1,1,0.70154397364446,0.1404358079194204,0.13299210379326223,0.08058672645692382,0.5,0.9415253388532643,0.05055714004398737,0,1,0.9927751233774221,0.4233287238345091,0.16563108040436833,0.7139549123202626,0.8214332505658595,0.9383469254728031,0.5,0,0,0,1,1,0,0,0,0.09142053445850915,0.19759036144578312,0.5,0.02590656028499495,0.6490492101523614,1,0.7771514021500886,1,1,0.12207847520461657,0.16197697662228167,0.2027825811974368,0.10634520247438362
Cuenca Tigre,2850,76,1,LORETO,TIGRE,SANTA CRUZ,1603030036,100,Rio Tigre,Hydro7,Hydro40,1.37072676,75,0.24355444054079645,0.5795472203869535,0.02393821254375121,0.06073135255194817,0.057087651663443345,0.02430762374123838,0.08604468162425728,0.23257390888963012,0.08920052554984145,0.05483670219781542,0.5,0.5690479152860933,0.4302171667866009,0.7233075107768643,0.6118777874319794,0.32696211129110847,0.6147485367207417,0.41302401651923876,0.37615829339353224,0.3782529390181511,0.6421031821587285,0.5,0,0,0,0,0,0.25,0,0,7.032348804500703e-4,0.43373493975903615,0.5,0.26110278979536156,0.1623651018098989,0.012245747366541465,0.07530236983351082,0.08631220736227088,0.05226095537545136,0.010277427004151213,0.2896770208779177,0.09925234692460373,0.03919834799257751
Cuenca Tigre,2850,76,1,LORETO,NAUTA,VICTOR RAUL,1603010015,45,Rio Nahuada,Hydro7,Hydro77,0.92918327,75,0.36917406245746687,0.24957466258145888,0.0053917877470326244,0.008863237935485326,0.16425280323044233,0.07969158764538424,0.02847584384835141,0.0914665458106489,0.22148942527846688,0.1497253942103465,0.5,0.4207828319293789,0.5180290169450682,0.8693791531167574,0.7843149885825679,0,0.42015894925252817,0.5523601660798508,0.44233595233024825,0.15771531558895713,0.4602987058258409,0.5,0,0,0,0.08203299152920196,0,0.028017241379310345,0,0,0.011954992967651195,0.35903614457831323,0.5,0.39704529111560066,0.07011569959095719,0.003734196234686239,0.008312500149758288,0.1763394726116366,0.14208931431586047,0.004527516646342358,0.09055119988603376,0.22580698251285117,0.13304074236995278
Cuenca Tigre,2850,76,1,LORETO,TIGRE,PIURA,1603030039,361,Rio Tigre,Hydro7,Hydro77,0.86325927,75,0.25568932368977487,0.3003725862565232,0.06974109032130141,0.16919829648029414,0.10030055046779325,0.10885001259333192,0.031468802036645,0.3132462249143248,0.12737006029037518,0.13612096282863398,0.5,0.5530923592727262,0.4327217208707114,0.41232734954027617,0.4849769566861001,0.5023508782294805,0.4778885578138897,0.5543361239281813,0.4374833559451348,0.5516870417114573,0.4489438542781676,0.5,0,0,0,0,0.04002389486260454,0.22198275862068967,0,0,0,0.27951807228915665,0.5,0.274333826726018,0.08982496147183347,0.04684608737505259,0.16582019305470486,0.13150847632586277,0.11307333528304428,0.005114227634074959,0.39001166484241767,0.1360905712113648,0.12537899793894852
Cuenca Tigre,2850,76,1,LORETO,TIGRE,PROVIDENCIA,1603040031,309,Rio Corrientes,Hydro7,Hydro46,3.21616388,75,0.0478812958030287,0.4693283156481386,0.08296268344171306,0.005485981821013071,0.1244354462993477,0.05677722748416073,0.2737512674461544,0.10127726936056336,0.11400169594403738,0.039958971800192894,0.5,0.8942249245233558,0.22313853886344734,0.392600516202443,0.7225229331814369,0.6640712714879683,0.8071646587059528,0.13537808089306683,0.5234647469009084,0.5120896965527825,0.875112725271761,0.5,0,0,0,0.277753009362461,0,0.2607758620689655,0,0.0022156573116691287,0,0.2433734939759036,0.5,0.05323654286861579,0.18966100045678194,0.06835808596925415,0.009421771474518639,0.09118325140924086,0.06407997918090752,0.06011966017133736,0.12819899247922756,0.12921161316754287,0.037038288799039545
Cuenca Tigre,2850,76,1,LORETO,TIGRE,7 DE MARZO,1603030029,48,Rio Tigre,Hydro7,Hydro40,2.95316694,75,0.18552111805652713,0.3538325407840173,0.009943846892116607,0.07196512535261274,0.08041573595861648,0.04884752484758754,0.17055378250118383,0.24470887577311423,0.07889006654298841,0.04628461155251185,0.5,0.6511407854265037,0.3713935851894748,0.8395163658850702,0.8010006286427007,0.5928107095130436,0.6280670897340747,0.15464555937671384,0.5189614551277179,0.40414704247635663,0.7010358544505834,0.5,0,0,0,0.03299152920196166,0,0.023706896551724137,0,0,0.014767932489451477,0.6650602409638554,0.5,0.1996293705698981,0.11497921659442459,0.0062732552758868925,0.10194303048923464,0.12213729902970265,0.09339851696410895,0.028224335005988543,0.28649742378046766,0.10534633401133955,0.02690110620433619
Cuenca Tigre,2850,76,1,LORETO,TIGRE,HUACACHINA,1603030032,244,Rio Tigre,Hydro7,Hydro40,1.71312573,75,0.21281980189112681,0.3665586638843264,0.050792673962553374,0.10692470179893031,0.06944293979742597,0.058564106076180227,0.09483111967456453,0.2137863122526886,0.0779373205718828,0.03300336703438896,0.5,0.61127838624123,0.3985688880099113,0.4996261064888318,0.6448263895630684,0.41920633360514226,0.5633491121417287,0.3322987732556219,0.37316141435547767,0.3522227744884519,0.6748149539755732,0.5,0,0,0,0,0,0.0625,0,0,7.032348804500703e-4,0.7373493975903614,0.5,0.22871095706120406,0.11511572931590998,0.03306487327671694,0.10725546321442601,0.09604492637975576,0.06861448590071247,0.014542201711066897,0.26437004032148986,0.09231483479267075,0.01716410441294486
Cuenca Tigre,2850,76,1,LORETO,TIGRE,MONTE VERDE,1603030040,141,Rio Tigre,Hydro7,Hydro77,0.65621844,75,0.2799069363009195,0.26695648683643997,0.0284559943078072,0.07396095579190443,0.05787611231495257,0.03136405984673704,0.019434279598672104,0.4067476955984998,0.16991156953512346,0.22403028117855314,0.5,0.5223852595527537,0.44537651102847847,0.6566680921040979,0.5141796612792329,0.32381718182531816,0.5001623476846495,0.62896203733322,0.5037248411819812,0.6638870601102579,0.4017709293368603,0.5,0,0,0,0,0,0.11853448275862069,0,0,0.49437412095639943,0.1180722891566265,0.5,0.30102661064802316,0.0804135088904844,0.01781399448831996,0.08299573229765574,0.08259831578765425,0.050899154093258896,0.003298558302341134,0.5023742792077928,0.17942106323681106,0.21733872492251222
Cuenca Tigre,2850,76,1,LORETO,TIGRE,BELLAVISTA,1603030038,264,Rio Tigre,Hydro7,Hydro40,2.51283804,75,0.23186757142257133,0.5683342596407313,0.059761343950860815,0.1185809905509078,0.07545585305820157,0.06813455793870338,0.18801492667641942,0.23703038172752094,0.07543943493384338,0.03457746183251059,0.5,0.5847912183633361,0.4232615173252422,0.4894995961061327,0.44143910590412394,0.5412253379592893,0.5360496993088031,0.22565261843425544,0.6171606795128303,0.453786551329764,0.6065027021360485,0.5,0,0,0,0,0,0.23275862068965517,0,0,0.05063291139240506,0.09397590361445783,0.5,0.24803487780949762,0.16244094027047032,0.034833191728264025,0.11917710079248109,0.1028311954931041,0.07726797273160257,0.020933492043638906,0.2787932663246198,0.08879038080967067,0.008323609201595382
Cuenca Tigre,2850,76,1,LORETO,NAUTA,NUEVA CONQUISTA,1603010022,46,Rio Nahuada,Hydro7,Hydro77,0.27114509,75,0.5833713040219598,0.1907724540714789,0.00428578306977396,0.020096700939701097,0.19623985622102472,0.10449170114142697,0,0,1,1,0.5,0.23291021714187282,0.6536239764820507,0.8814305531042009,0.720623844518312,0.12208689490582818,0.25447487530236185,1,1,0.08050281505998545,0.129623669886667,0.5,0,0,0,4.4583147570218456e-4,0,0.028017241379310345,1,1,0,0,0.5,0.63548349723556,0.04359570261118208,0.002878945661400581,0.018281938933534254,0.2116178019311601,0.1788032663948552,0,0,1,1
Cuenca Yavari,1124,48,0.9964539007092199,MARISCAL RAMON CASTILLA,YAVARI,PARINARI,1604030036,55,Rio Yavari,Hydro1,Hydro10,5.13247499,47,0.06382314803610985,0.00249555244667623,0.00091678298662158065,0.025592282319997363,0.04757288532442015,0.025275906339161477,0.013494881060142159,0.04267786067337748,0.09162332851601654,0.03908894003633586,1,0.8929778517846123,0.04269089068889361,0.8016855269366403,0.2128568389716048,0.2704510783281853,0.7999354474381282,0.07984282819567395,0.9164848315612872,0.7044572036261585,0.7940952154651736,1,0,0,0,0,0,0.018518518518518517,0,0.09269662921348315,0,0.03875968992248062,0.9999999999999751,0.0338511254887179,0.0012371264281990826,3.481298160827727e-4,0.06485948412680453,0.05550271176834341,0.04593378529384942,0.002138298088745103,0.016629033696839705,0.16810878063881382,0.07308357881858342
Cuenca Yavari,1124,48,0.9964539007092199,REQUENA,YAQUERANA,PUERTO ALEGRE,1605110016,272,Rio Yaquerana,Hydro1,Hydro30,3.22914732,47,0.9540919326788635,0.006844794404761265,0.007122693791046905,0.0010455850729446587,0.47246069112704986,0.32120706712513886,0.010603473978667295,0.027774737485808262,0.255470496557263,0.100010402271087,1,0.026641517016612624,0.9612551703371396,0.6806095289235936,0.5204209876811772,0.1085578482215449,0,0.5189307727762846,0.4824314780411089,0,0.4401584374748343,1,0,0,0,0,0,0,0,0,0,0,0.9999999999999861,0.9448323121405929,1.4493942701971047e-5,7.503600305384919e-4,0.01690588973607116,0.493982413237471,0.4669023106465335,4.690581285149758e-4,0.0327267725949814,0.44325853086966005,0.24368904344655826
Cuenca Yavari,1124,48,0.9964539007092199,REQUENA,YAQUERANA,BUENAS LOMAS ANTIGUA,1605110014,297,Qda Chobayacu,Hydro1,Hydro30,5.12652245,47,1,0.0063812256091986255,0.007427337682294987,0,0.5276951391176449,0.3621681894560009,0.014945031856418945,0.006124509381146742,0.4244094750751681,0.1634291783098791,1,0,1,0.6656402216498702,0.5596730209002148,0.11612545914326161,0.002523229127401915,0.37840310015459916,0.613029236729657,0.06900493112709563,0.43356538718252796,1,0,1,0,0,0,0.007407407407407408,0,0,0.07760141093474426,0.04263565891472868,0.9999999999999861,1,0,8.042499289534845e-4,0.014635549663448572,0.5513740984014279,0.5240443698454625,7.388290416168608e-4,0.01315349462435245,0.7254748282347122,0.42034173688256843
