province,district,village,village_id,population,river_name,hydro_name_ana,hydro_name_l6,hydro_name_l7,adef,lon,lat,degree,closeness,betweenness,eigen,d_stre,d_close,d_between,d_eigen,d_pop_grav_stre,d_pop_grav_close,d_pop_grav_between,d_pop_grav_eigen,d_adef_grav_stre,d_adef_grav_close,d_adef_grav_between,d_adef_grav_eigen,t_stre,t_close,t_between,t_eigen,t_pop_grav_stre,t_pop_grav_close,t_pop_grav_between,t_pop_grav_eigen,t_adef_grav_stre,t_adef_grav_close,t_adef_grav_between,t_adef_grav_eigen,size,order,edge_density
ALTO AMAZONAS,BALSAPUERTO,PUERTO LIBRE,1602020072,77,Rio Cachiyacu,Cuenca Paranapura,Hydro10,Hydro63,9.78638135,-76.54810199907368,-5.860744000238445,1,1,1,0.9999999999999517,0.7727267804056545,0.8177191044558323,0,0.7352556042635022,0.10546654898392215,0.172502583996331,0,0.09735114643158159,0.3752543835312361,0.5442054995740564,0,0.32489750655938954,0.8434598488565703,0.9086761278772258,0,0.8398996958689671,0.04739737508898449,0.08203348717716957,0,0.045625985338034324,0.13745845006042828,0.3169351916323542,0,0.12118478790803498,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,PANAN,1602020014,465,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,6.26865394,-76.52894999768431,-5.6473459996822015,1,1,1,0.9999999999999517,0.7163005485869178,0.7264356673052573,0,0.6591082275321762,0.3779101361965423,0.5815489440714493,0,0.35635824683250733,0.19931305247757483,0.32445890272817596,0,0.168109222672315,0.41426387809233517,0.5879512046120917,0,0.35185558414981194,0.100705836113574,0.16895366241935422,0,0.09379728232656347,0.02635948297917112,0.06285184988513809,0,0.022129321815873234,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,PROGRESO,1602020018,351,Rio Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,6.89472906,-76.54873799994253,-5.650260998874967,1,1,1,0.9999999999999517,0.7262258444843729,0.7174519049654333,0,0.6624951943011362,0.307117829222353,0.4692157635071117,0,0.2901790179296235,0.21972083025714054,0.3594399954879738,0,0.18572816321591332,0.42845694391370087,0.6016140870845303,0,0.357854011009678,0.08366492169809851,0.13609813150371092,0,0.07741059452772635,0.030076583264890974,0.07171320697386176,0,0.025215652790547338,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,NUEVA UCHIZA,1602020081,146,Rio Armanayaco,Cuenca Paranapura,Hydro10,Hydro63,11.1201831,-76.45204885871058,-5.953089724075807,1,1,1,0.999999999999942,0.6918988034352244,0.7062941368939198,0,0.6770701405456035,0.1163525328098647,0.19612607812703,0,0.10706864755583312,0.3856886873021459,0.5789459769882728,0,0.34150413555847786,0.5963886060049196,0.6712575518663828,0,0.6040349514006015,0.04157175018396041,0.07540292499534162,0,0.03962278951364837,0.07820483062850919,0.18499461807490133,0,0.06889977817188388,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,MARANATHA,1602020021,209,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,5.2005529699999995,-76.4832289996726,-5.665680998840584,1,1,1,0.999999999999971,0.7263542686472313,0.789151890206178,0,0.6863076377495788,0.1845048682991437,0.3056429359608855,0,0.17267229006838125,0.1590699128292043,0.2675160196622995,0,0.13689892096067952,0.45534780549812565,0.6577738519801308,0,0.4068156807808632,0.04725065579856033,0.08353296727642658,0,0.04337113933340746,0.02226111318052531,0.05337063002012401,0,0.01891425980101491,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,NUEVA BARRANQUITA CACHIYA,1602020006,180,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,7.02061945,-76.73191099906025,-5.527711999494203,1,1,1,0.9999999999999517,0.2939725594740118,0.19948936179949048,0,0.2379000186458584,0.13734997207468902,0.22121597372673169,0,0.13090187939430611,0.13701640759053937,0.22249731473460602,0,0.11278962947628375,0.1454051119907088,0.15111885369458142,0,0.09226890904946056,0.02671918839251478,0.04427692000612974,0,0.02326110129593465,0.014261403010159036,0.034136234174380796,0,0.011788763235542439,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,PUERTO PORVENIR,1602020096,301,Rio Armanayaco,Cuenca Paranapura,Hydro10,Hydro63,1.80225555,-76.53025386095709,-5.985702974071493,1,1,1,0.999999999999971,0.45459056524638947,0.5342167979646455,0,0.44955571732251465,0.16607587427697074,0.2803708087273625,0,0.154446518551081,0.02702092533400396,0.04720929231800416,0,0.02406963556898349,0.24386578842673445,0.31810362193509223,0,0.26487179344073375,0.03918245424643854,0.06996995114521691,0,0.03673508821547355,0.0032950724610328703,0.007913082265474347,0,0.00286672932091042,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,BELLO HORIZONTE,1602020088,16,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,6.87933504,-76.62199499766054,-5.605805999200712,1,1,1,0.999999999999942,0.6536886215308706,0.5210349176960646,0,0.5667155501814639,0.0510426646374808,0.08256167922983894,0,0.045645248170717904,0.23694031215043693,0.35011820567970087,0,0.19589164023833816,0.30428884953805363,0.374402534381927,0,0.21883660919181858,0.0073454190122263265,0.008494145117043198,0,0.004589202386507879,0.023306060269846055,0.05538040246080589,0,0.01925467045163191,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,SAN JOSE DE CABALLITO,1602020034,164,Rio Cachiyacu,Cuenca Paranapura,Hydro10,Hydro63,11.24142533,-76.50493399908763,-5.751964997717753,1,1,1,0.9999999999999517,0.8900162618183535,0.9543947713305286,0,0.849345377351035,0.1716209088064447,0.28609678768206764,0,0.15981365759602964,0.48137830304543106,0.6984511590952519,0,0.42140699097191536,0.7322213673531757,0.8787184152514662,0,0.7141238206046854,0.06715338038828803,0.12084532480812248,0,0.06396121071649849,0.11337432984709764,0.26227009326335676,0,0.09808060609468741,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,NUEVA ALIANZA,1602020051,105,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,9.67579098,-76.35393972283127,-5.808345441660493,1,1,1,0.999999999999971,0.9584755613698155,0.9053374121339117,0,0.9587857988268098,0.12267229534452892,0.20574101821177435,0,0.11297553942793434,0.4905386355344799,0.6959597530567323,0,0.4510060148967128,0.9567212844291233,0.9678069984737852,0,0.9570101089669707,0.08908957172663193,0.16903793986506838,0,0.08836458874155344,0.2383083873054955,0.5149480921360566,0,0.21499484438171265,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,SAN GABRIEL DE VARADERO,1602020037,780,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,10.71961578,-76.41307919998123,-5.71362182719704,1,1,1,0.9999999999999517,0.7994696788455565,0.8698422192044384,0,0.7823243187239379,0.559744203707728,0.8900810679506641,0,0.5249019868825802,0.4085198903286065,0.6214340369906363,0,0.36001575293220206,0.7287582013690003,0.8350435602830195,0,0.7218793384017421,0.2765940290959295,0.5102837269712159,0,0.27376670697765165,0.10519029750009373,0.24584117621576884,0,0.09186874706563562,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,TRES UNIDOS,1602020058,173,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,11.96104459,-76.33380754420851,-5.848937382613557,1,1,1,0.999999999999971,0.9988591266835256,0.8543327813972522,0,1,0.18146634765007022,0.3040805206109702,0,0.16804788190137132,0.7374144926851128,0.8895161923480239,0,0.7095670229021678,0.9830184926238109,0.9798055651519243,0,0.9844468529255125,0.1749840842699934,0.3214349562680115,0,0.17654793258712534,0.393424457112747,0.751799289759726,0,0.36096680271084863,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,MOYOBAMBILLO,1602020040,167,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,11.41790249,-76.40061797377122,-5.749953921652263,1,1,1,0.9999999999999517,0.8942924586522376,0.9309381686114939,0,0.8814419040662549,0.18732543165823312,0.3019111389264227,0,0.17509590852504855,0.5291202665496328,0.7377932312816787,0,0.468197846643869,0.831863639449425,0.887428394607543,0,0.829897686753351,0.09524786899711353,0.170630541945989,0,0.09412177969998786,0.15773997831041095,0.3617386235472821,0,0.13900584044868017,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,SAN ANTONIO,1602020031,275,Rio Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,8.55685412,-76.66013800086456,-5.715324999984154,1,1,1,0.9999999999999324,0.6465983035602669,0.5866787402153691,0,0.5790052603583667,0.27575221115019455,0.4036573428444793,0,0.25853287693529053,0.38873884442857404,0.43319337584508033,0,0.32767662215054044,0.38389546850783196,0.5036249317445058,0,0.3013625543563336,0.07447426709729343,0.11643221099636232,0,0.06740032899551897,0.05398198724657954,0.11605537082091073,0,0.044360182048130005,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,BELLAVISTA,1602020035,129,Rio Cachiyacu,Cuenca Paranapura,Hydro10,Hydro63,13.72043824,-76.51759899906448,-5.776119000196271,1,1,1,0.9999999999999324,0.8860255181132445,0.9520667583911826,0,0.8449956810826558,0.14371063620006458,0.24025242078586606,0,0.13328631618682485,0.6068125146013624,0.836190341746793,0,0.5301804008904116,0.8310021370126837,0.9486512544033731,0,0.8173872953012054,0.06647906870162858,0.1210400785542239,0,0.06423684468143533,0.17808529348470847,0.4072480019501845,0,0.15579249851268007,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,REINO UNIDO,1602020025,156,Rio Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,12.40116213,-76.63799199873412,-5.675228997800382,1,1,1,0.9999999999999517,0.7365729344765045,0.612880040225852,0,0.6505666372292298,0.19078065131011276,0.28960032469374575,0,0.17990444855602142,0.538194874746335,0.667122629005919,0,0.4543466835068316,0.4275866241270598,0.54025048557011,0,0.32660894100591464,0.08061404367995281,0.09306898469137624,0,0.07436269723276279,0.10072528915639359,0.1952094647551182,0,0.08269045336835032,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,NUEVO MOYOBAMBA,1602020023,107,Rio Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,12.03970127,-76.61829599769833,-5.683563999279349,1,1,1,0.999999999999942,0.7598437435491942,0.6684420557827718,0,0.6780741329924519,0.14322135482065926,0.22370417260249187,0,0.13427478514911168,0.5076952030030861,0.6594025616652015,0,0.43110347233488605,0.435715460782569,0.5642709287026837,0,0.3383086798899508,0.046273520499680906,0.06725569722491413,0,0.04172522304254821,0.08377600773835805,0.1754301665271228,0,0.06913197114040134,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,VILLA ALEGRE,1602020030,104,Rio Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,9.84625416,-76.65571999992106,-5.672037999068178,1,1,1,0.999999999999942,0.6873385872278425,0.5646141012188941,0,0.6042913875476725,0.1236890787957228,0.20326687804027,0,0.1151155364412559,0.38212875241972455,0.513896162258947,0,0.3233970132097056,0.41252652957973374,0.5173457169740486,0,0.31290652618848097,0.0364046115870016,0.05787132036240684,0,0.032052033540417565,0.06325503768129165,0.13937130153881386,0,0.05210622878770183,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,ATAHUALPA,1602020011,85,Qda Sabaloyacu,Cuenca Paranapura,Hydro10,Hydro63,8.66201999,-76.62624599911358,-5.6200129997934845,1,1,1,0.9999999999999614,0.6906566914111899,0.5448676427064855,0,0.5995299185884537,0.10262030991972647,0.17063009419167643,0,0.09506021674966447,0.3239686733112051,0.4590834893380409,0,0.2675118194758463,0.3250037588000363,0.39284796395329746,0,0.23158801271224386,0.018641701022234454,0.030358224780223098,0,0.015355540572147459,0.03187763353354503,0.07559749984546305,0,0.02633100546493387,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,SAN JOSE,1602020020,25,Rio Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,9.74048901,-76.5935790002178,-5.679697999692887,1,1,1,0.9999999999999517,0.764385248390742,0.7128733792469794,0,0.6887154930287673,0.05966916512037223,0.09742217168504397,0,0.05387678959374993,0.3575521089416176,0.5348452115001338,0,0.3046143636842447,0.4270245202240619,0.5768824073947529,0,0.34113759753329526,0.010734818182602138,0.015006810670846646,0,0.007832726330266979,0.048583819179168423,0.1133143319963378,0,0.04050836362795121,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,SAN JUAN,1602020008,149,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,7.4812355,-76.67369199950973,-5.571588999692261,1,1,1,0.9999999999999614,0.5154418545514715,0.3666884399734509,0,0.4290779961056967,0.15667746308712102,0.24956234243324815,0,0.1505802176967155,0.20832220353662964,0.32265333817606684,0,0.1707600017614381,0.2497595827182484,0.25464516005446736,0,0.15876289787301442,0.04265184638422281,0.06466941959293615,0,0.03872701693031677,0.025264392755996876,0.05949638024928783,0,0.02065916300713978,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,SABALOYACU,1602020087,25,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,7.02553215,-76.60563782289098,-5.626044769157201,1,1,1,0.9999999999999517,0.6990571433263059,0.5903715226777124,0,0.6149041208831605,0.05791740931864104,0.09450959557828492,0,0.05221654294467674,0.24156000366745314,0.369878332967947,0,0.20178584518624515,0.3309075134971388,0.42050419416721513,0,0.24474463904940022,0.008911115029068047,0.011562277764825626,0,0.00608801205719027,0.024550247664038613,0.058575775661184555,0,0.020361297063425935,3653,86,0.9994528043775649
ALTO AMAZONAS,YURIMAGUAS,NUEVA VIDA,1602010054,105,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,12.08787831,-76.20469937887505,-5.867173397219779,1,1,1,0.9999999999999324,0.579246616265366,0.4563135393176272,0,0.5710613120180658,0.11810187660486297,0.189411779836363,0,0.10967528593893128,0.4570168277002272,0.6043674334998441,0,0.42682457994878836,0.8846131903083451,0.8904373562649416,0,0.8899889619819671,0.09993462978712603,0.2501015569273903,0,0.11216656401205807,0.26068207252763936,0.5419340756147564,0,0.240362164546979,3653,86,0.9994528043775649
ALTO AMAZONAS,YURIMAGUAS,MANGUAY,1602010058,177,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,15.29615855,-76.26285054371793,-5.873466575768648,1,1,1,0.9999999999999903,0.8137428896411052,0.6296138590022202,0,0.8052441642125465,0.19055437399571326,0.3018618382799557,0,0.17823059811807485,0.8538880860667101,0.9272886895438748,0,0.8479881921335202,0.9460454606366366,0.9372148667399489,0,0.9504972792016895,0.20715650174149508,0.40562751636352185,0,0.23330549157960848,0.5046719636706208,0.8568144885301716,0,0.48519321704207546,3653,86,0.9994528043775649
ALTO AMAZONAS,YURIMAGUAS,CALLAO,1602010057,218,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,8.5509979,-76.16128912878817,-5.883093089211959,1,1,1,0.9999999999999614,0.40783503548222494,0.32870284470573624,0,0.4100647194103838,0.15942422656825703,0.2554194773200775,0,0.14860949034641907,0.24341953688053078,0.35943682331348437,0,0.22440633334943444,0.8953320985424932,0.9065368486586748,0,0.8983980792822026,0.17894871536853374,0.35292921669584637,0,0.19691853439013732,0.17303842379948117,0.38272741910227553,0,0.15801649773307078,3653,86,0.9994528043775649
ALTO AMAZONAS,YURIMAGUAS,ACHUAL LIMON,1602010050,144,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,10.18537871,-76.18682225901,-5.869952063621101,1,1,1,0.9999999999999324,0.5138252666414378,0.40420610657390305,0,0.5076773028747507,0.1383158242494124,0.22156469032750342,0,0.12861511066307077,0.36203422524539575,0.48445393323095404,0,0.3341863224579891,0.902384631322194,0.9125435101612732,0,0.9062098081684647,0.11984210586020233,0.2537340389852267,0,0.12956496956797742,0.21335884052255033,0.46363223046946866,0,0.1946194337538476,3653,86,0.9994528043775649
ALTO AMAZONAS,YURIMAGUAS,SAN FRANCISCO DE PAMPAYAC,1602010111,107,Qda Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,9.46863387,-76.32844923566032,-6.040660100243034,1,1,1,0.9999999999999324,0.4546276471445716,0.3972049956069795,1,0.44000686068142814,0.08837193515960598,0.14729299032373877,0,0.0805229157084192,0.294223859059494,0.40938492007041094,1,0.257367701927375,0.45687585466392167,0.5275679816805016,0,0.4637042706596452,0.02508087911009167,0.042755041935192827,0,0.02267449909631171,0.04866773379716757,0.11563655106941775,0,0.04228298046061995,3653,86,0.9994528043775649
ALTO AMAZONAS,YURIMAGUAS,PUERTO LIBRE,1602010051,70,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,14.71102351,-76.2955089986716,-5.867535999747539,1,1,1,0.999999999999942,0.925893769967946,0.7343144729893509,0,0.9222720472046831,0.10560329938413858,0.17444174239600285,0,0.09685597480748341,0.9861390529901883,0.9939477461762796,0,0.985126885044674,0.9692265852166673,0.9676868068497319,0,0.9715397193058688,0.07704906142844128,0.13890395436851505,0,0.07679352910821055,0.4781024199867997,0.8443733510594705,0,0.44402601023548816,3653,86,0.9994528043775649
ALTO AMAZONAS,YURIMAGUAS,SAN RAFAEL,1602010073,88,Qda Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,15.46677074,-76.26683299876,-5.893529999099472,1,1,1,0.999999999999942,0.823436997467094,0.6202250582877297,0,0.8121221616276539,0.12377108182160339,0.20063928810173995,0,0.11456361190198772,1,0.9444434829181901,0,1,0.9605959237650455,0.9451485938681959,0,0.964764704604198,0.19739272849991082,0.3833732339042248,0,0.22833206435522346,1,0.9823057784362184,0,1,3653,86,0.9994528043775649
ALTO AMAZONAS,YURIMAGUAS,SAN LUIS,1602010072,74,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,14.95682731,-76.25625443717242,-5.896281906667605,1,1,1,0.999999999999942,0.7807014449179506,0.5855741706264065,0,0.768728976645944,0.11051055243436107,0.17749086581642554,0,0.10239507909949466,0.8831156699945439,0.8842216320528081,0,0.8796634840629092,0.9561787992957491,0.9416340899406698,0,0.9603997067060894,0.16387332512872205,0.404054762735676,0,0.19567502871703615,0.8452534875124172,0.9416295982521272,0,0.8473860471010909,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,BALSAPUERTO,1602020001,649,Rio Cachiyacu,Cuenca Paranapura,Hydro10,Hydro63,13.77109807,-76.55971699851231,-5.833626000691235,1,1,1,0.9999999999999614,0.7915089857621677,0.833087598317578,0,0.749400069559207,0.5000724842068551,0.7777867816102292,0,0.46896311003050467,0.5451391185408971,0.7648561300926158,0,0.46960493245440116,0.9036252320642121,0.9561814373471923,0,0.898163782718956,0.3870509780587523,0.6545373403006048,0.027149321266968326,0.3842699195982637,0.24387009621243727,0.5389492867970159,0,0.21500863425313707,3653,86,0.9994528043775649
ALTO AMAZONAS,BALSAPUERTO,LOMA LINDA,1602020038,183,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,11.08321641,-76.39714425821519,-5.732462773790586,1,1,1,0.9999999999999517,0.837338654990225,0.8898799946342358,0,0.8249180676427049,0.2021465411504562,0.31422893500426075,0,0.18999283967825692,0.46786186219266496,0.6746886996970202,0,0.41438678176777877,0.7159420779704412,0.8067335405992428,0,0.7139291697587519,0.08023840984762448,0.13667240868492908,0,0.0785998793609558,0.10711917936917667,0.2500269003929678,0,0.09372001206552237,3653,86,0.9994528043775649
ALTO AMAZONAS,YURIMAGUAS,SANTA LUCIA,1602010062,218,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,15.59749192,-76.27782871518922,-5.88694449081631,1,1,1,0.9999999999999517,0.8636906672082473,0.6606946275947179,0,0.8544195160198421,0.22473628156483733,0.3599973585373887,0,0.20984199325268896,0.9808415570725691,0.9858115579966419,0,0.9801822255179381,0.9667283385103204,0.9501744259636401,0,0.9707776583672384,0.36017820534563005,0.5750823528519039,0,0.41091887195356086,0.8840976176956539,1,0,0.8842796816080946,3653,86,0.9994528043775649
ALTO AMAZONAS,YURIMAGUAS,MUNICHIS,1602010070,1016,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,12.55139172,-76.23015209762822,-5.8924149497002665,1,1,1,0.999999999999971,0.6764231556190958,0.5128044475933787,0,0.6651865231669514,0.6410412810181138,1,0.5,0.5968304436350187,0.5580506516575218,0.6914709301293444,0,0.5394644644092136,0.9409530563784589,0.9303235701416869,0,0.9452035597928558,1,1,1,1,0.4601321244951125,0.7567169667615026,0,0.44360890577073653,3653,86,0.9994528043775649
ALTO AMAZONAS,JEBEROS,JEBEROS,1602050001,2009,Rio Juracyacu,Intercuenca Bajo Huallaga,Hydro10,Hydro53,7.87213485,-76.28373714698292,-5.290917534001643,0.5,0.5,0.5,0.5,0.1520051353545102,0.30249824950094395,0.5,0.1385468012480341,0.2765411633059775,0.4182616575921801,0,0.30187649201839956,0.06931813022873251,0.13959464094131385,0.5,0.060185496411447895,0.791646081857673,0.8187452848465002,0.5,0.7989662110853483,0.20170069980839408,0.5163244200836891,0,0.18886643653328802,0.1179215577552949,0.27888732922775655,0.5,0.10731446708065989,1891,62,1
ALTO AMAZONAS,JEBEROS,BELLAVISTA,1602050016,361,Rio Juracyacu,Intercuenca Bajo Huallaga,Hydro10,Hydro53,9.50451927,-76.46458599888315,-5.304494997541805,0.5,0.5,0.5,0.5,0.17060571384677053,0.14698517135718991,0.5,0.10159338380392831,0.06501017211560949,0.10283281482842825,0,0.06766026445095466,0.14626646023632245,0.2282147454416615,0.5,0.11900408520562213,0.23380774806816323,0.29354701337807326,0.5,0.21753235345772426,0.013934340002094363,0.035940447960020036,0,0.013345202260239296,0.034033038434363116,0.08679254655346126,0.5,0.02719462599481149,1891,62,1
ALTO AMAZONAS,JEBEROS,BETHEL,1602050020,292,Rio Juracyacu,Intercuenca Bajo Huallaga,Hydro10,Hydro53,8.69162289,-76.53036299998917,-5.335047999983447,0.5,0.5,0.5,0.5,0.1532852326931536,0.09992537908881528,0.5,0.08226366327654382,0.04374483212771007,0.07339892411719436,0,0.04575202743083505,0.11102198881543579,0.19460969283403187,0.5,0.091052748863229,0.11573669348308971,0.1377963755331325,0.5,0.0993141568412483,0.008134342436840372,0.021112609081881225,0,0.007823159859453163,0.020921294308208285,0.0542971804070898,0.5,0.016541788077115694,1891,62,1
ALTO AMAZONAS,JEBEROS,SANTA FE,1602050025,43,Rio Juracyacu,Intercuenca Bajo Huallaga,Hydro10,Hydro53,6.91149552,-76.56580700006076,-5.354935000180518,0.5,0.5,0.5,0.5,0.1265202483208521,0.07260975474696704,0.5,0.06447861845493316,0.002647146365069007,0.004428016070610785,0,0.0028412038764752527,0.07501236487783086,0.13824531486261712,0.5,0.06193159571889008,0.060530993544870564,0.067165753297593,0.5,0.04816652033304685,0,0,0,0,0.012707917511549116,0.03312517539135475,0.5,0.009988996983464076,1891,62,1
ALTO AMAZONAS,JEBEROS,MONTE CRISTO,1602050022,72,Rio Juracyacu,Intercuenca Bajo Huallaga,Hydro10,Hydro53,2.8495943,-76.60069700057834,-5.396805999894165,0.5,0.5,0.5,0.5,0.09161945474258218,0.05201909254885173,0.5,0.046731695071320176,0.006137357275819627,0.010309090772464571,0,0.006514972668615478,0.017030208921194643,0.03321799438854861,0.5,0.014133794297553499,0.003967954683693195,0,0.5,0,5.619341351530457e-4,0.0014720610307955135,0,5.453611501929703e-4,0.0012236125332491933,0.003189894395607593,0.5,8.781443803757604e-4,1891,62,1
ALTO AMAZONAS,JEBEROS,PUNCHANA,1602050015,167,Rio Juracyacu,Intercuenca Bajo Huallaga,Hydro10,Hydro53,9.16252255,-76.45127400000663,-5.330142999614134,0.5,0.5,0.5,0.5,0.18848110982350916,0.18014496049102943,0.5,0.11913891602448407,0.03249364845219505,0.0518652980843935,0,0.03348464313967117,0.1367512344156377,0.22178119279178074,0.5,0.11202230015621724,0.24470958760320843,0.3127422055219485,0.5,0.23117737155852552,0.006347283654739861,0.01651706747238713,0,0.006050996700782298,0.03214237726490538,0.08278908691968123,0.5,0.02595558545827137,1891,62,1
ALTO AMAZONAS,JEBEROS,NUEVO JUNIN,1602050030,77,Rio Juracyacu,Intercuenca Bajo Huallaga,Hydro10,Hydro53,2.8495943,-76.583887001503,-5.410578000212212,0.5,0.5,0.5,0.5,0.10903993123933274,0.07557834389911913,0.5,0.06107065779581486,0.00709476964696364,0.011903080221589287,0,0.00751155322488011,0.017742216717919878,0.034727909913866636,0.5,0.014787092963284936,0.014469606100345067,0.01532779808721248,0.5,0.010011731146928746,7.387035675678952e-4,0.0019347347400078966,0,7.157401471335509e-4,0.0013385062141609916,0.0034985385974690025,0.5,9.838544938005264e-4,1891,62,1
ALTO AMAZONAS,SANTA CRUZ,NUEVA ESPERANZA DEL YURAC,1602100007,136,Rio Yuracyacu,Intercuenca Bajo Huallaga,Hydro10,Hydro53,5.9562466700000005,-75.83029399940307,-5.48467499763821,0.5,0.5,0.5,0.5,0.7094431466199171,0.7063475005367809,0.5,0.6194776234161996,0.047258715582930516,0.07735230267434572,0,0.05099868758078714,0.12190580456423916,0.21515331123561837,0.5,0.09885678613137201,0.5383090681245807,0.5986784678144473,0.5,0.5005821424225785,0.011933963206340494,0.030332346843625634,0,0.011892767236366323,0.027792729945982687,0.07230432223497961,0.5,0.021530583289776393,1891,62,1
ALTO AMAZONAS,LAGUNAS,LAGUNAS,1602060001,7396,Rio Huallaga,Intercuenca Bajo Huallaga,Hydro10,Hydro53,5.92860051,-75.67964589811241,-5.227001161053185,0.5,0.5,0.5,0.5,0.17967175700066979,0.18339989807112514,0.5,0.1456500984451165,1,1,1,1,0.03883624335205245,0.07903485376314902,0.5,0.03252221713968294,0.5163738701378221,0.5143601297451491,0.5,0.4578853184860471,1,1,1,1,0.03330201740863805,0.07976816001659573,0.5,0.02479473714438225,1891,62,1
ALTO AMAZONAS,LAGUNAS,ACHUAL TIPISHICA,1602060046,380,Rio Huallaga,Intercuenca Bajo Huallaga,Hydro10,Hydro53,3.36941376,-75.81546399897218,-5.452046998604355,0.5,0.5,0.5,0.5,0.6556144602322377,0.6444529285437712,0.5,0.5621768236014072,0.119502752019389,0.18643503951516396,0,0.13259145322830423,0.046031997828648655,0.09101956808022098,0.5,0.03752209050777169,0.5487074616944883,0.6077033150540635,0.5,0.5093657366466674,0.03547393744965918,0.09580506616789058,0,0.03558047400328528,0.01311884226445785,0.03447143380813127,0.5,0.010143078850931221,1891,62,1
ALTO AMAZONAS,LAGUNAS,PAUCARYACU,1602060058,93,Rio Huallaga,Intercuenca Bajo Huallaga,Hydro10,Hydro53,1.85568257,-75.75773599978032,-5.3755099997830795,0.5,0.5,0.5,0.5,0.480584035465842,0.45848433713739234,0.5,0.39539762828404557,0.03064937179941123,0.05198075277457159,0,0.03660773742130212,0.0070481223476713765,0.014638066302035721,0.5,0.005732316960469591,0.4756616512352634,0.5087754566779427,0.5,0.4325646713192406,0.014838298750560868,0.036681939208224414,0,0.015739817652920117,0.0036182452076912557,0.00951420737613638,0.5,0.0026721795150949617,1891,62,1
ALTO AMAZONAS,SANTA CRUZ,UNION CHALLUANA,1602100009,34,Rio Yuracyacu,Intercuenca Bajo Huallaga,Hydro10,Hydro53,6.9020440800000005,-75.84508499916534,-5.482137996718641,0.5,0.5,0.5,0.5,0.7298283621377555,0.7281414007957295,0.5,0.6376185846832981,0.009417175496972918,0.015402565522643491,0,0.010244509699561855,0.14538072902040852,0.25714177447164555,0.5,0.11790013628219093,0.6120053694695636,0.671112692930689,0.5,0.5669268271272646,0.002521518992902067,0.006552624248916924,0,0.0025258085650611936,0.03786460377535914,0.09824955584587654,0.5,0.029341575495637904,1891,62,1
